date,country,country_name,sex,sex_qf,age_group,age_group_qf,daily_positive,cumulative_positive,daily_deaths,daily_deaths_qf,cumulative_deaths,cumulative_deaths_qf,crude_rate_deaths,crude_rate_deaths_qf,first_infections,first_infections_cumulative,reinfections,reinfections_cumulative,percent_reinfections,percent_reinfections_cumulative
2021-04-13,S92000003,Scotland,Male,NA,25 to 44,NA,44,32781,0,NA,36,NA,5.081580540934248,NA,44,32742,0,39,0,0.11897135535828682
2021-04-13,S92000003,Scotland,Male,NA,45 to 64,NA,24,29373,0,NA,466,NA,64.47328371011926,NA,23,29329,1,44,4.166666666666667,0.14979743301671605
2021-04-13,S92000003,Scotland,Male,NA,60+,NA,13,20570,0,NA,3719,NA,575.2495738605603,NA,10,20508,3,62,23.076923076923077,0.30140982012639767
2021-04-13,S92000003,Scotland,Male,NA,65 to 74,NA,5,6717,0,NA,806,NA,287.40653047543316,NA,4,6697,1,20,20,0.2977519726068185
2021-04-13,S92000003,Scotland,Male,NA,75 to 84,NA,1,4929,0,NA,1428,NA,955.3373116754528,NA,0,4912,1,17,100,0.34489754514100224
2021-04-13,S92000003,Scotland,Male,NA,85plus,NA,3,2966,0,NA,1264,NA,2754.6528352874516,NA,3,2954,0,12,0,0.4045853000674309
2021-04-13,S92000003,Scotland,Male,NA,Total,d,121,101364,0,NA,4003,NA,150.1944310621444,NA,118,101201,3,163,2.479338842975207,0.16080659800323585
2021-04-13,S92000003,Scotland,Total,d,0 to 14,NA,38,16669,0,NA,3,NA,0.34892241128647694,NA,37,16645,1,24,2.6315789473684212,0.14397984282200493
2021-04-13,S92000003,Scotland,Total,d,0 to 59,NA,235,177039,0,NA,498,NA,12.27401819561581,NA,231,176614,4,425,1.702127659574468,0.24006009975203205
2021-04-13,S92000003,Scotland,Total,d,15 to 19,NA,22,15004,0,NA,0,NA,0,NA,22,14982,0,22,0,0.1466275659824047
2021-04-13,S92000003,Scotland,Total,d,20 to 24,NA,36,20710,0,NA,5,NA,1.463036385714913,NA,36,20663,0,47,0,0.226943505552873
2021-04-13,S92000003,Scotland,Total,d,25 to 44,NA,100,72083,0,NA,60,NA,4.191978648855415,NA,100,71916,0,167,0,0.23167737191848287
2021-04-13,S92000003,Scotland,Total,d,45 to 64,NA,47,65110,0,NA,776,NA,51.908090571591025,NA,43,64897,4,213,8.51063829787234,0.3271386883735217
2021-04-13,S92000003,Scotland,Total,d,60+,NA,33,45673,0,NA,7190,NA,510.41813823031856,NA,30,45496,3,177,9.090909090909092,0.3875374947999912
2021-04-13,S92000003,Scotland,Total,d,65 to 74,NA,13,13255,0,NA,1339,NA,228.39578823838448,NA,12,13212,1,43,7.6923076923076925,0.32440588457185965
2021-04-13,S92000003,Scotland,Total,d,75 to 84,NA,7,10826,0,NA,2517,NA,737.0295104624809,NA,6,10787,1,39,14.285714285714286,0.36024385738038056
2021-04-13,S92000003,Scotland,Total,d,85plus,NA,5,9055,0,NA,2988,NA,2328.7169455463677,NA,5,9008,0,47,0,0.5190502484815019
2021-04-13,S92000003,Scotland,Total,d,Total,d,268,222800,0,NA,7688,NA,140.651298938895,NA,261,222198,7,602,2.611940298507463,0.27019748653500897
2021-04-14,S92000003,Scotland,Female,NA,0 to 14,NA,27,8357,0,NA,2,NA,0.4772028279039582,NA,26,8344,1,13,3.703703703703704,0.15555821467033626
2021-04-14,S92000003,Scotland,Female,NA,0 to 59,NA,104,96322,1,NA,215,NA,10.546241344111102,NA,100,95994,4,328,3.8461538461538463,0.3405244907705405
2021-04-14,S92000003,Scotland,Female,NA,15 to 19,NA,7,8251,0,NA,0,NA,0,NA,7,8237,0,14,0,0.16967640286025937
2021-04-14,S92000003,Scotland,Female,NA,20 to 24,NA,11,11226,0,NA,3,NA,1.7809121832202452,NA,10,11189,1,37,9.090909090909092,0.3295920185284162
2021-04-14,S92000003,Scotland,Female,NA,25 to 44,NA,41,39320,0,NA,24,NA,3.3201266074946325,NA,40,39191,1,129,2.4390243902439024,0.32807731434384535
2021-04-14,S92000003,Scotland,Female,NA,45 to 64,NA,22,35746,1,NA,311,NA,40.27610500278436,NA,21,35576,1,170,4.545454545454546,0.4755776870139316
2021-04-14,S92000003,Scotland,Female,NA,60+,NA,9,25098,2,NA,3473,NA,455.68637021466986,NA,9,24983,0,115,0,0.4582038409435015
2021-04-14,S92000003,Scotland,Female,NA,65 to 74,NA,2,6539,0,NA,533,NA,174.28324788113426,NA,2,6516,0,23,0,0.35173573940969566
2021-04-14,S92000003,Scotland,Female,NA,75 to 84,NA,3,5898,2,NA,1091,NA,568.14039472999,NA,3,5876,0,22,0,0.3730077992539844
2021-04-14,S92000003,Scotland,Female,NA,85plus,NA,0,6083,0,NA,1724,NA,2091.598422808614,NA,0,6048,0,35,NA,0.5753739930955121
2021-04-14,S92000003,Scotland,Female,NA,Total,d,113,121426,3,NA,3688,NA,131.6772279801256,NA,109,120983,4,443,3.5398230088495577,0.3648312552501112
2021-04-14,S92000003,Scotland,Male,NA,0 to 14,NA,15,8351,0,NA,1,NA,0.226921514655726,NA,15,8339,0,12,0,0.14369536582445216
2021-04-14,S92000003,Scotland,Male,NA,0 to 59,NA,90,80872,0,NA,284,NA,14.068390209589293,NA,90,80771,0,101,0,0.12488871302799484
2021-04-14,S92000003,Scotland,Male,NA,15 to 19,NA,5,6762,0,NA,0,NA,0,NA,5,6754,0,8,0,0.11830819284235432
2021-04-14,S92000003,Scotland,Male,NA,20 to 24,NA,10,9503,0,NA,2,NA,1.154054771439453,NA,10,9492,0,11,0,0.1157529201304851
2021-04-14,S92000003,Scotland,Male,NA,25 to 44,NA,36,32817,0,NA,36,NA,5.081580540934248,NA,36,32778,0,39,0,0.1188408446841576
2021-04-14,S92000003,Scotland,Male,NA,45 to 64,NA,27,29400,0,NA,466,NA,64.47328371011926,NA,27,29356,0,44,0,0.14965986394557823
2021-04-14,S92000003,Scotland,Male,NA,60+,NA,13,20583,0,NA,3719,NA,575.2495738605603,NA,13,20521,0,62,0,0.3012194529466064
2021-04-14,S92000003,Scotland,Male,NA,65 to 74,NA,8,6725,0,NA,806,NA,287.40653047543316,NA,8,6705,0,20,0,0.29739776951672864
2021-04-14,S92000003,Scotland,Male,NA,75 to 84,NA,2,4931,0,NA,1428,NA,955.3373116754528,NA,2,4914,0,17,0,0.3447576556479416
2021-04-14,S92000003,Scotland,Male,NA,85plus,NA,0,2966,0,NA,1264,NA,2754.6528352874516,NA,0,2954,0,12,NA,0.4045853000674309
2021-04-14,S92000003,Scotland,Male,NA,Total,d,103,101467,0,NA,4003,NA,150.1944310621444,NA,103,101304,0,163,0,0.16064336188120276
2021-04-14,S92000003,Scotland,Total,d,0 to 14,NA,42,16711,0,NA,3,NA,0.34892241128647694,NA,41,16686,1,25,2.380952380952381,0.1496020585243253
2021-04-14,S92000003,Scotland,Total,d,0 to 59,NA,194,177233,1,NA,499,NA,12.298664818498573,NA,190,176804,4,429,2.061855670103093,0.24205424497695124
2021-04-14,S92000003,Scotland,Total,d,15 to 19,NA,12,15016,0,NA,0,NA,0,NA,12,14994,0,22,0,0.14651038891848694
2021-04-14,S92000003,Scotland,Total,d,20 to 24,NA,21,20731,0,NA,5,NA,1.463036385714913,NA,20,20683,1,48,4.761904761904762,0.23153731127297283
2021-04-14,S92000003,Scotland,Total,d,25 to 44,NA,77,72160,0,NA,60,NA,4.191978648855415,NA,76,71992,1,168,1.2987012987012987,0.2328159645232816
2021-04-14,S92000003,Scotland,Total,d,45 to 64,NA,49,65159,1,NA,777,NA,51.974982440884304,NA,48,64945,1,214,2.0408163265306123,0.32842738531898896
2021-04-14,S92000003,Scotland,Total,d,60+,NA,22,45695,2,NA,7192,NA,510.5601182409529,NA,22,45518,0,177,0,0.3873509136667032
2021-04-14,S92000003,Scotland,Total,d,65 to 74,NA,10,13265,0,NA,1339,NA,228.39578823838448,NA,10,13222,0,43,0,0.3241613267998492
2021-04-14,S92000003,Scotland,Total,d,75 to 84,NA,5,10831,2,NA,2519,NA,737.6151517103652,NA,5,10792,0,39,0,0.360077555165728
2021-04-14,S92000003,Scotland,Total,d,85plus,NA,0,9055,0,NA,2988,NA,2328.7169455463677,NA,0,9008,0,47,NA,0.5190502484815019
2021-04-14,S92000003,Scotland,Total,d,Total,d,216,223016,3,NA,7691,NA,140.7061836809367,NA,212,222410,4,606,1.851851851851852,0.27172938264519136
2021-04-15,S92000003,Scotland,Female,NA,0 to 14,NA,12,8369,0,NA,2,NA,0.4772028279039582,NA,12,8356,0,13,0,0.15533516549169554
2021-04-15,S92000003,Scotland,Female,NA,0 to 59,NA,87,96409,0,NA,215,NA,10.546241344111102,NA,85,96079,2,330,2.2988505747126435,0.34229169475878807
2021-04-15,S92000003,Scotland,Female,NA,15 to 19,NA,8,8259,0,NA,0,NA,0,NA,8,8245,0,14,0,0.16951204746337328
2021-04-15,S92000003,Scotland,Female,NA,20 to 24,NA,8,11234,0,NA,3,NA,1.7809121832202452,NA,8,11197,0,37,0,0.32935730817162184
2021-04-15,S92000003,Scotland,Female,NA,25 to 44,NA,41,39361,0,NA,24,NA,3.3201266074946325,NA,39,39230,2,131,4.878048780487805,0.3328167475419832
2021-04-15,S92000003,Scotland,Female,NA,45 to 64,NA,20,35766,0,NA,311,NA,40.27610500278436,NA,20,35596,0,170,0,0.47531174858804454
2021-04-15,S92000003,Scotland,Female,NA,60+,NA,6,25104,0,NA,3473,NA,455.68637021466986,NA,6,24989,0,115,0,0.4580943275971957
2021-04-15,S92000003,Scotland,Female,NA,65 to 74,NA,1,6540,0,NA,533,NA,174.28324788113426,NA,1,6517,0,23,0,0.3516819571865443
2021-04-15,S92000003,Scotland,Female,NA,75 to 84,NA,1,5899,0,NA,1091,NA,568.14039472999,NA,1,5877,0,22,0,0.3729445668757417
2021-04-15,S92000003,Scotland,Female,NA,85plus,NA,2,6085,0,NA,1724,NA,2091.598422808614,NA,2,6050,0,35,0,0.5751848808545604
2021-04-15,S92000003,Scotland,Female,NA,Total,d,93,121519,0,NA,3688,NA,131.6772279801256,NA,91,121074,2,445,2.150537634408602,0.36619787852105434
2021-04-15,S92000003,Scotland,Male,NA,0 to 14,NA,28,8379,0,NA,1,NA,0.226921514655726,NA,28,8367,0,12,0,0.14321518080916576
2021-04-15,S92000003,Scotland,Male,NA,0 to 59,NA,101,80973,1,NA,285,NA,14.117926794834323,NA,101,80872,0,101,0,0.12473293566991468
2021-04-15,S92000003,Scotland,Male,NA,15 to 19,NA,4,6766,0,NA,0,NA,0,NA,4,6758,0,8,0,0.1182382500738989
2021-04-15,S92000003,Scotland,Male,NA,20 to 24,NA,6,9509,0,NA,2,NA,1.154054771439453,NA,6,9498,0,11,0,0.1156798822168472
2021-04-15,S92000003,Scotland,Male,NA,25 to 44,NA,50,32867,0,NA,36,NA,5.081580540934248,NA,50,32828,0,39,0,0.11866005415766574
2021-04-15,S92000003,Scotland,Male,NA,45 to 64,NA,15,29415,2,NA,468,NA,64.7499930822657,NA,15,29371,0,44,0,0.14958354580996092
2021-04-15,S92000003,Scotland,Male,NA,60+,NA,6,20589,1,NA,3720,NA,575.4042524230397,NA,6,20527,0,62,0,0.30113167225217347
2021-04-15,S92000003,Scotland,Male,NA,65 to 74,NA,4,6729,0,NA,806,NA,287.40653047543316,NA,4,6709,0,20,0,0.2972209838014564
2021-04-15,S92000003,Scotland,Male,NA,75 to 84,NA,0,4931,0,NA,1428,NA,955.3373116754528,NA,0,4914,0,17,NA,0.3447576556479416
2021-04-15,S92000003,Scotland,Male,NA,85plus,NA,0,2966,0,NA,1264,NA,2754.6528352874516,NA,0,2954,0,12,NA,0.4045853000674309
2021-04-15,S92000003,Scotland,Male,NA,Total,d,107,101574,2,NA,4005,NA,150.26947199697435,NA,107,101411,0,163,0,0.16047413708232422
2021-04-15,S92000003,Scotland,Total,d,0 to 14,NA,40,16751,0,NA,3,NA,0.34892241128647694,NA,40,16726,0,25,0,0.1492448212047042
2021-04-15,S92000003,Scotland,Total,d,0 to 59,NA,188,177421,1,NA,500,NA,12.323311441381335,NA,186,176990,2,431,1.0638297872340423,0.24292502014981315
2021-04-15,S92000003,Scotland,Total,d,15 to 19,NA,12,15028,0,NA,0,NA,0,NA,12,15006,0,22,0,0.1463933989885547
2021-04-15,S92000003,Scotland,Total,d,20 to 24,NA,14,20745,0,NA,5,NA,1.463036385714913,NA,14,20697,0,48,0,0.2313810556760665
2021-04-15,S92000003,Scotland,Total,d,25 to 44,NA,91,72251,0,NA,60,NA,4.191978648855415,NA,89,72081,2,170,2.197802197802198,0.23529086102614497
2021-04-15,S92000003,Scotland,Total,d,45 to 64,NA,35,65194,2,NA,779,NA,52.10876617947088,NA,35,64980,0,214,0,0.32825106604902293
2021-04-15,S92000003,Scotland,Total,d,60+,NA,12,45707,1,NA,7193,NA,510.63110824627006,NA,12,45530,0,177,0,0.3872492178440939
2021-04-15,S92000003,Scotland,Total,d,65 to 74,NA,5,13270,0,NA,1339,NA,228.39578823838448,NA,5,13227,0,43,0,0.3240391861341371
2021-04-15,S92000003,Scotland,Total,d,75 to 84,NA,1,10832,0,NA,2519,NA,737.6151517103652,NA,1,10793,0,39,0,0.36004431314623336
2021-04-15,S92000003,Scotland,Total,d,85plus,NA,2,9057,0,NA,2988,NA,2328.7169455463677,NA,2,9010,0,47,0,0.5189356298995252
2021-04-15,S92000003,Scotland,Total,d,Total,d,200,223216,2,NA,7693,NA,140.74277350896452,NA,198,222608,2,608,1,0.27238190810694574
2021-04-16,S92000003,Scotland,Female,NA,0 to 14,NA,20,8389,0,NA,2,NA,0.4772028279039582,NA,20,8376,0,13,0,0.15496483490284896
2021-04-16,S92000003,Scotland,Female,NA,0 to 59,NA,108,96517,0,NA,215,NA,10.546241344111102,NA,107,96186,1,331,0.925925925925926,0.34294476620698944
2021-04-16,S92000003,Scotland,Female,NA,15 to 19,NA,9,8268,0,NA,0,NA,0,NA,9,8254,0,14,0,0.16932752781809385
2021-04-16,S92000003,Scotland,Female,NA,20 to 24,NA,12,11246,0,NA,3,NA,1.7809121832202452,NA,12,11209,0,37,0,0.32900586875333454
2021-04-16,S92000003,Scotland,Female,NA,25 to 44,NA,49,39410,0,NA,24,NA,3.3201266074946325,NA,49,39279,0,131,0,0.3324029434153768
2021-04-16,S92000003,Scotland,Female,NA,45 to 64,NA,23,35789,0,NA,311,NA,40.27610500278436,NA,22,35618,1,171,4.3478260869565215,0.4778004414764313
2021-04-16,S92000003,Scotland,Female,NA,60+,NA,10,25114,1,NA,3474,NA,455.81757849863607,NA,10,24999,0,115,0,0.45791192163733374
2021-04-16,S92000003,Scotland,Female,NA,65 to 74,NA,5,6545,1,NA,534,NA,174.61023333682118,NA,5,6522,0,23,0,0.35141329258976317
2021-04-16,S92000003,Scotland,Female,NA,75 to 84,NA,0,5899,0,NA,1091,NA,568.14039472999,NA,0,5877,0,22,NA,0.3729445668757417
2021-04-16,S92000003,Scotland,Female,NA,85plus,NA,0,6085,0,NA,1724,NA,2091.598422808614,NA,0,6050,0,35,NA,0.5751848808545604
2021-04-16,S92000003,Scotland,Female,NA,Total,d,118,121637,1,NA,3689,NA,131.71293221764734,NA,117,121191,1,446,0.847457627118644,0.3666647483907035
2021-04-16,S92000003,Scotland,Male,NA,0 to 14,NA,21,8400,0,NA,1,NA,0.226921514655726,NA,21,8388,0,12,0,0.14285714285714285
2021-04-16,S92000003,Scotland,Male,NA,0 to 59,NA,98,81071,0,NA,285,NA,14.117926794834323,NA,98,80970,0,101,0,0.12458215638144345
2021-04-16,S92000003,Scotland,Male,NA,15 to 19,NA,5,6771,0,NA,0,NA,0,NA,5,6763,0,8,0,0.11815093782306896
2021-04-16,S92000003,Scotland,Male,NA,20 to 24,NA,3,9512,0,NA,2,NA,1.154054771439453,NA,3,9501,0,11,0,0.11564339781328847
2021-04-16,S92000003,Scotland,Male,NA,25 to 44,NA,48,32915,0,NA,36,NA,5.081580540934248,NA,48,32876,0,39,0,0.11848701200060764
2021-04-16,S92000003,Scotland,Male,NA,45 to 64,NA,23,29438,0,NA,468,NA,64.7499930822657,NA,23,29394,0,44,0,0.14946667572525307
2021-04-16,S92000003,Scotland,Male,NA,60+,NA,8,20597,0,NA,3720,NA,575.4042524230397,NA,7,20534,1,63,12.5,0.30586978686216437
2021-04-16,S92000003,Scotland,Male,NA,65 to 74,NA,3,6732,0,NA,806,NA,287.40653047543316,NA,3,6712,0,20,0,0.29708853238265004
2021-04-16,S92000003,Scotland,Male,NA,75 to 84,NA,3,4934,0,NA,1428,NA,955.3373116754528,NA,2,4916,1,18,33.333333333333336,0.36481556546412647
2021-04-16,S92000003,Scotland,Male,NA,85plus,NA,0,2966,0,NA,1264,NA,2754.6528352874516,NA,0,2954,0,12,NA,0.4045853000674309
2021-04-16,S92000003,Scotland,Male,NA,Total,d,106,101680,0,NA,4005,NA,150.26947199697435,NA,105,101516,1,164,0.9433962264150944,0.16129032258064516
2021-04-16,S92000003,Scotland,Total,d,0 to 14,NA,41,16792,0,NA,3,NA,0.34892241128647694,NA,41,16767,0,25,0,0.1488804192472606
2021-04-16,S92000003,Scotland,Total,d,0 to 59,NA,206,177627,0,NA,500,NA,12.323311441381335,NA,205,177195,1,432,0.4854368932038835,0.24320626931716463
2021-04-16,S92000003,Scotland,Total,d,15 to 19,NA,14,15042,0,NA,0,NA,0,NA,14,15020,0,22,0,0.1462571466560298
2021-04-16,S92000003,Scotland,Total,d,20 to 24,NA,15,20760,0,NA,5,NA,1.463036385714913,NA,15,20712,0,48,0,0.2312138728323699
2021-04-16,S92000003,Scotland,Total,d,25 to 44,NA,97,72348,0,NA,60,NA,4.191978648855415,NA,97,72178,0,170,0,0.23497539669375792
2021-04-16,S92000003,Scotland,Total,d,45 to 64,NA,46,65240,0,NA,779,NA,52.10876617947088,NA,45,65025,1,215,2.1739130434782608,0.32955242182709993
2021-04-16,S92000003,Scotland,Total,d,60+,NA,18,45725,1,NA,7194,NA,510.7020982515872,NA,17,45547,1,178,5.555555555555555,0.3892837616183707
2021-04-16,S92000003,Scotland,Total,d,65 to 74,NA,8,13278,1,NA,1340,NA,228.5663601489434,NA,8,13235,0,43,0,0.32384395240247027
2021-04-16,S92000003,Scotland,Total,d,75 to 84,NA,3,10835,0,NA,2519,NA,737.6151517103652,NA,2,10795,1,40,33.333333333333336,0.369173973234887
2021-04-16,S92000003,Scotland,Total,d,85plus,NA,0,9057,0,NA,2988,NA,2328.7169455463677,NA,0,9010,0,47,NA,0.5189356298995252
2021-04-16,S92000003,Scotland,Total,d,Total,d,224,223440,1,NA,7694,NA,140.7610684229784,NA,222,222830,2,610,0.8928571428571429,0.2730039384174722
2021-04-17,S92000003,Scotland,Female,NA,0 to 14,NA,16,8405,0,NA,2,NA,0.4772028279039582,NA,16,8392,0,13,0,0.15466983938132065
2021-04-17,S92000003,Scotland,Female,NA,0 to 59,NA,88,96605,0,NA,215,NA,10.546241344111102,NA,87,96273,1,332,1.1363636363636365,0.3436675120335386
2021-04-17,S92000003,Scotland,Female,NA,15 to 19,NA,10,8278,0,NA,0,NA,0,NA,9,8263,1,15,10,0.1812031891761295
2021-04-17,S92000003,Scotland,Female,NA,20 to 24,NA,19,11265,0,NA,3,NA,1.7809121832202452,NA,19,11228,0,37,0,0.328450954283178
2021-04-17,S92000003,Scotland,Female,NA,25 to 44,NA,34,39444,0,NA,24,NA,3.3201266074946325,NA,34,39313,0,131,0,0.33211641821316296
2021-04-17,S92000003,Scotland,Female,NA,45 to 64,NA,13,35802,0,NA,311,NA,40.27610500278436,NA,13,35631,0,171,0,0.47762694821518353
2021-04-17,S92000003,Scotland,Female,NA,60+,NA,10,25124,0,NA,3474,NA,455.81757849863607,NA,10,25009,0,115,0,0.4577296608820251
2021-04-17,S92000003,Scotland,Female,NA,65 to 74,NA,3,6548,0,NA,534,NA,174.61023333682118,NA,3,6525,0,23,0,0.3512522907758094
2021-04-17,S92000003,Scotland,Female,NA,75 to 84,NA,2,5901,0,NA,1091,NA,568.14039472999,NA,2,5879,0,22,0,0.3728181664124725
2021-04-17,S92000003,Scotland,Female,NA,85plus,NA,1,6086,0,NA,1724,NA,2091.598422808614,NA,1,6051,0,35,0,0.5750903713440684
2021-04-17,S92000003,Scotland,Female,NA,Total,d,98,121735,0,NA,3689,NA,131.71293221764734,NA,97,121288,1,447,1.020408163265306,0.3671910296956504
2021-04-17,S92000003,Scotland,Male,NA,0 to 14,NA,18,8418,0,NA,1,NA,0.226921514655726,NA,18,8406,0,12,0,0.14255167498218105
2021-04-17,S92000003,Scotland,Male,NA,0 to 59,NA,96,81167,0,NA,285,NA,14.117926794834323,NA,95,81065,1,102,1.0416666666666667,0.12566683504379858
2021-04-17,S92000003,Scotland,Male,NA,15 to 19,NA,10,6781,0,NA,0,NA,0,NA,10,6773,0,8,0,0.11797669960182865
2021-04-17,S92000003,Scotland,Male,NA,20 to 24,NA,8,9520,0,NA,2,NA,1.154054771439453,NA,8,9509,0,11,0,0.11554621848739496
2021-04-17,S92000003,Scotland,Male,NA,25 to 44,NA,48,32963,0,NA,36,NA,5.081580540934248,NA,47,32923,1,40,2.0833333333333335,0.12134817826047388
2021-04-17,S92000003,Scotland,Male,NA,45 to 64,NA,14,29452,0,NA,468,NA,64.7499930822657,NA,14,29408,0,44,0,0.14939562678256146
2021-04-17,S92000003,Scotland,Male,NA,60+,NA,10,20607,1,NA,3721,NA,575.558930985519,NA,10,20544,0,63,0,0.3057213568204979
2021-04-17,S92000003,Scotland,Male,NA,65 to 74,NA,6,6738,0,NA,806,NA,287.40653047543316,NA,6,6718,0,20,0,0.2968239833778569
2021-04-17,S92000003,Scotland,Male,NA,75 to 84,NA,2,4936,1,NA,1429,NA,956.0063153951136,NA,2,4918,0,18,0,0.3646677471636953
2021-04-17,S92000003,Scotland,Male,NA,85plus,NA,0,2966,0,NA,1264,NA,2754.6528352874516,NA,0,2954,0,12,NA,0.4045853000674309
2021-04-17,S92000003,Scotland,Male,NA,Total,d,106,101786,1,NA,4006,NA,150.3069924643893,NA,105,101621,1,165,0.9433962264150944,0.16210480812685438
2021-04-17,S92000003,Scotland,Total,d,0 to 14,NA,34,16826,0,NA,3,NA,0.34892241128647694,NA,34,16801,0,25,0,0.14857957922263165
2021-04-17,S92000003,Scotland,Total,d,0 to 59,NA,184,177811,0,NA,500,NA,12.323311441381335,NA,182,177377,2,434,1.0869565217391304,0.2440793876644302
2021-04-17,S92000003,Scotland,Total,d,15 to 19,NA,20,15062,0,NA,0,NA,0,NA,19,15039,1,23,5,0.15270216438719958
2021-04-17,S92000003,Scotland,Total,d,20 to 24,NA,27,20787,0,NA,5,NA,1.463036385714913,NA,27,20739,0,48,0,0.2309135517390677
2021-04-17,S92000003,Scotland,Total,d,25 to 44,NA,82,72430,0,NA,60,NA,4.191978648855415,NA,81,72259,1,171,1.2195121951219512,0.23609001794836393
2021-04-17,S92000003,Scotland,Total,d,45 to 64,NA,27,65267,0,NA,779,NA,52.10876617947088,NA,27,65052,0,215,0,0.329416090826911
2021-04-17,S92000003,Scotland,Total,d,60+,NA,20,45745,1,NA,7195,NA,510.7730882569044,NA,20,45567,0,178,0,0.3891135643239698
2021-04-17,S92000003,Scotland,Total,d,65 to 74,NA,9,13287,0,NA,1340,NA,228.5663601489434,NA,9,13244,0,43,0,0.32362459546925565
2021-04-17,S92000003,Scotland,Total,d,75 to 84,NA,4,10839,1,NA,2520,NA,737.9079723343075,NA,4,10799,0,40,0,0.3690377341083126
2021-04-17,S92000003,Scotland,Total,d,85plus,NA,1,9058,0,NA,2988,NA,2328.7169455463677,NA,1,9011,0,47,0,0.5188783395893133
2021-04-17,S92000003,Scotland,Total,d,Total,d,204,223644,1,NA,7695,NA,140.77936333699233,NA,202,223032,2,612,0.9803921568627452,0.2736491924665987
2021-04-18,S92000003,Scotland,Female,NA,0 to 14,NA,15,8420,0,NA,2,NA,0.4772028279039582,NA,15,8407,0,13,0,0.1543942992874109
2021-04-18,S92000003,Scotland,Female,NA,0 to 59,NA,71,96676,0,NA,215,NA,10.546241344111102,NA,71,96344,0,332,0,0.3434151185402789
2021-04-18,S92000003,Scotland,Female,NA,15 to 19,NA,5,8283,0,NA,0,NA,0,NA,5,8268,0,15,0,0.18109380659181457
2021-04-18,S92000003,Scotland,Female,NA,20 to 24,NA,8,11273,0,NA,3,NA,1.7809121832202452,NA,8,11236,0,37,0,0.3282178656967977
2021-04-18,S92000003,Scotland,Female,NA,25 to 44,NA,34,39478,0,NA,24,NA,3.3201266074946325,NA,34,39347,0,131,0,0.3318303865444045
2021-04-18,S92000003,Scotland,Female,NA,45 to 64,NA,11,35813,0,NA,311,NA,40.27610500278436,NA,11,35642,0,171,0,0.4774802446039148
2021-04-18,S92000003,Scotland,Female,NA,60+,NA,8,25132,0,NA,3474,NA,455.81757849863607,NA,8,25017,0,115,0,0.4575839567085787
2021-04-18,S92000003,Scotland,Female,NA,65 to 74,NA,4,6552,0,NA,534,NA,174.61023333682118,NA,4,6529,0,23,0,0.351037851037851
2021-04-18,S92000003,Scotland,Female,NA,75 to 84,NA,2,5903,0,NA,1091,NA,568.14039472999,NA,2,5881,0,22,0,0.3726918516008809
2021-04-18,S92000003,Scotland,Female,NA,85plus,NA,0,6086,0,NA,1724,NA,2091.598422808614,NA,0,6051,0,35,NA,0.5750903713440684
2021-04-18,S92000003,Scotland,Female,NA,Total,d,79,121814,0,NA,3689,NA,131.71293221764734,NA,79,121367,0,447,0,0.3669528953979017
2021-04-18,S92000003,Scotland,Male,NA,0 to 14,NA,12,8430,0,NA,1,NA,0.226921514655726,NA,12,8418,0,12,0,0.1423487544483986
2021-04-18,S92000003,Scotland,Male,NA,0 to 59,NA,92,81259,0,NA,285,NA,14.117926794834323,NA,92,81157,0,102,0,0.12552455727980902
2021-04-18,S92000003,Scotland,Male,NA,15 to 19,NA,10,6791,0,NA,0,NA,0,NA,10,6783,0,8,0,0.11780297452510675
2021-04-18,S92000003,Scotland,Male,NA,20 to 24,NA,12,9532,0,NA,2,NA,1.154054771439453,NA,12,9521,0,11,0,0.11540075535039866
2021-04-18,S92000003,Scotland,Male,NA,25 to 44,NA,44,33007,0,NA,36,NA,5.081580540934248,NA,44,32967,0,40,0,0.12118641500287818
2021-04-18,S92000003,Scotland,Male,NA,45 to 64,NA,14,29466,0,NA,468,NA,64.7499930822657,NA,14,29422,0,44,0,0.14932464535396728
2021-04-18,S92000003,Scotland,Male,NA,60+,NA,2,20609,0,NA,3721,NA,575.558930985519,NA,2,20546,0,63,0,0.30569168809743313
2021-04-18,S92000003,Scotland,Male,NA,65 to 74,NA,1,6739,0,NA,806,NA,287.40653047543316,NA,1,6719,0,20,0,0.2967799376762131
2021-04-18,S92000003,Scotland,Male,NA,75 to 84,NA,1,4937,0,NA,1429,NA,956.0063153951136,NA,1,4919,0,18,0,0.3645938829248532
2021-04-18,S92000003,Scotland,Male,NA,85plus,NA,0,2966,0,NA,1264,NA,2754.6528352874516,NA,0,2954,0,12,NA,0.4045853000674309
2021-04-18,S92000003,Scotland,Male,NA,Total,d,94,101880,0,NA,4006,NA,150.3069924643893,NA,94,101715,0,165,0,0.16195524146054183
