id,date,hb,hb_name,daily_positive,cumulative_positive,daily_positive_pcr_only,cumulative_positive_pcr_only,daily_positive_lfd_only,cumulative_positive_lfd_only,daily_positive_pcr_and_lfd,cumulative_positive_pcr_and_lfd,daily_deaths,daily_deaths_qf,cumulative_deaths,cumulative_deaths_qf,crude_rate_deaths,crude_rate_deaths_qf,positive_tests,positive_tests_lfd_only,hospital_admissions,hospital_admissions_qf,icu_admissions,icu_admissions_qf,positive_pillar1,positive_pillar2,first_infections,first_infections_cumulative,reinfections,reinfections_cumulative,percent_reinfections,percent_reinfections_cumulative,total_tests,total_pillar1,total_pillar2,total_lfd,hospital_occupancy,icu_occupancy28daysless,icu_occupancy28daysmore
7005,2021-06-02,S08000029,NHS Fife,43,12103,NA,NA,NA,NA,NA,NA,0,NA,382,NA,102.10354689546412,NA,46,NA,NA,:,NA,:,5,41,43,12070,0,33,0,0.2726596711559118,1532,863,669,NA,NA,NA,NA
7006,2021-06-02,S08000017,NHS Dumfries and Galloway,5,4216,NA,NA,NA,NA,NA,NA,0,NA,143,NA,96.43266572257065,NA,5,NA,NA,:,NA,:,2,3,5,4205,0,11,0,0.26091081593927895,420,331,89,NA,NA,NA,NA
7007,2021-06-02,S08000016,NHS Borders,12,2817,NA,NA,NA,NA,NA,NA,0,NA,104,NA,90.24644220756682,NA,13,NA,NA,:,NA,:,1,12,12,2812,0,5,0,0.17749378771742988,373,241,132,NA,NA,NA,NA
7008,2021-06-02,S08000015,NHS Ayrshire and Arran,85,17914,NA,NA,NA,NA,NA,NA,0,NA,718,NA,195.11399766298,NA,87,NA,NA,:,NA,:,4,83,84,17839,1,75,1.1764705882352942,0.4186669643853969,1911,908,1003,NA,10,NA,NA
7009,2021-06-02,NA,Golden Jubilee National Hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7010,2021-06-03,S92000003,Scotland,957,239480,NA,NA,NA,NA,NA,NA,2,NA,7727,NA,141.36480058543725,NA,1024,NA,24,NA,0,NA,65,959,949,238648,8,832,0.8359456635318704,0.34741940871889093,28344,12200,16144,NA,116,8,2
7011,2021-06-03,S08000028,NHS Western Isles,1,301,NA,NA,NA,NA,NA,NA,0,NA,9,NA,33.9622641509434,NA,0,NA,NA,:,NA,:,NA,NA,1,300,0,1,0,0.33222591362126247,85,80,5,NA,NA,NA,NA
7012,2021-06-03,S08000030,NHS Tayside,152,15668,NA,NA,NA,NA,NA,NA,0,NA,584,NA,140.19925579162165,NA,155,NA,NA,:,NA,:,7,148,151,15612,1,56,0.6578947368421053,0.35741639009446,2428,945,1483,NA,NA,NA,NA
7013,2021-06-03,S08000026,NHS Shetland,2,238,NA,NA,NA,NA,NA,NA,0,NA,9,NA,39.35286401399213,NA,2,NA,NA,:,NA,:,2,0,2,238,0,0,0,0,101,69,32,NA,NA,NA,NA
7014,2021-06-03,S08000025,NHS Orkney,1,79,NA,NA,NA,NA,NA,NA,0,NA,3,NA,13.392857142857144,NA,1,NA,NA,:,NA,:,1,0,1,79,0,0,0,0,39,31,8,NA,NA,NA,NA
7015,2021-06-03,S08000024,NHS Lothian,226,33865,NA,NA,NA,NA,NA,NA,1,NA,1119,NA,122.63148089294128,NA,235,NA,NA,:,NA,:,9,226,222,33747,4,118,1.7699115044247788,0.348442344603573,5313,1962,3351,NA,7,NA,NA
7016,2021-06-03,S08000032,NHS Lanarkshire,108,42966,NA,NA,NA,NA,NA,NA,1,NA,1337,NA,201.97595020847183,NA,116,NA,NA,:,NA,:,6,110,107,42825,1,141,0.925925925925926,0.3281664571987153,3684,1409,2275,NA,10,NA,NA
7017,2021-06-03,S08000022,NHS Highland,8,5246,NA,NA,NA,NA,NA,NA,0,NA,169,NA,52.67094683039332,NA,0,NA,NA,:,NA,:,NA,NA,8,5231,0,15,0,0.28593213877239804,1196,657,539,NA,NA,NA,NA
7018,2021-06-03,S08000031,NHS Greater Glasgow and Clyde,256,75251,NA,NA,NA,NA,NA,NA,0,NA,2237,NA,188.73814586075397,NA,282,NA,NA,:,NA,:,18,264,255,75007,1,244,0.390625,0.324248182748402,6519,2833,3686,NA,62,5,NA
7019,2021-06-03,S08000020,NHS Grampian,31,15327,NA,NA,NA,NA,NA,NA,0,NA,461,NA,78.72939970967467,NA,32,NA,NA,:,NA,:,9,23,30,15252,1,75,3.225806451612903,0.4893325504012527,2760,1338,1422,NA,NA,NA,NA
7020,2021-06-03,S08000019,NHS Forth Valley,56,13373,NA,NA,NA,NA,NA,NA,0,NA,452,NA,147.74621645474454,NA,62,NA,NA,:,NA,:,2,60,56,13315,0,58,0,0.433709713602034,1792,657,1135,NA,14,NA,NA
7021,2021-06-03,S08000029,NHS Fife,30,12133,NA,NA,NA,NA,NA,NA,0,NA,382,NA,102.10354689546412,NA,33,NA,NA,:,NA,:,5,28,30,12100,0,33,0,0.271985494106981,1652,777,875,NA,NA,NA,NA
7022,2021-06-03,S08000017,NHS Dumfries and Galloway,0,4216,NA,NA,NA,NA,NA,NA,0,NA,143,NA,96.43266572257065,NA,0,NA,NA,:,NA,:,NA,NA,0,4205,0,11,NA,0.26091081593927895,578,343,235,NA,NA,NA,NA
7023,2021-06-03,S08000016,NHS Borders,5,2822,NA,NA,NA,NA,NA,NA,0,NA,104,NA,90.24644220756682,NA,6,NA,NA,:,NA,:,2,4,5,2817,0,5,0,0.1771793054571226,320,202,118,NA,NA,NA,NA
7024,2021-06-03,S08000015,NHS Ayrshire and Arran,81,17995,NA,NA,NA,NA,NA,NA,0,NA,718,NA,195.11399766298,NA,83,NA,NA,:,NA,:,4,79,81,17920,0,75,0,0.41678243956654626,1836,886,950,NA,11,NA,NA
7025,2021-06-03,NA,Golden Jubilee National Hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7026,2021-06-04,S92000003,Scotland,833,240313,NA,NA,NA,NA,NA,NA,2,NA,7729,NA,141.40139041346507,NA,889,NA,18,NA,1,NA,42,847,822,239470,11,843,1.3205282112845138,0.35079250810401436,26181,10336,15845,NA,111,8,2
7027,2021-06-04,S08000028,NHS Western Isles,0,301,NA,NA,NA,NA,NA,NA,0,NA,9,NA,33.9622641509434,NA,0,NA,NA,:,NA,:,NA,NA,0,300,0,1,NA,0.33222591362126247,76,70,6,NA,NA,NA,NA
7028,2021-06-04,S08000030,NHS Tayside,112,15780,NA,NA,NA,NA,NA,NA,0,NA,584,NA,140.19925579162165,NA,117,NA,NA,:,NA,:,6,111,110,15722,2,58,1.7857142857142858,0.36755386565272496,2636,1095,1541,NA,NA,NA,NA
7029,2021-06-04,S08000026,NHS Shetland,1,239,NA,NA,NA,NA,NA,NA,0,NA,9,NA,39.35286401399213,NA,1,NA,NA,:,NA,:,1,0,1,239,0,0,0,0,146,137,9,NA,NA,NA,NA
7030,2021-06-04,S08000025,NHS Orkney,0,79,NA,NA,NA,NA,NA,NA,0,NA,3,NA,13.392857142857144,NA,0,NA,NA,:,NA,:,NA,NA,0,79,0,0,NA,0,38,34,4,NA,NA,NA,NA
7031,2021-06-04,S08000024,NHS Lothian,216,34081,NA,NA,NA,NA,NA,NA,1,NA,1120,NA,122.74107113502616,NA,231,NA,NA,:,NA,:,6,225,215,33962,1,119,0.46296296296296297,0.3491681582113201,5217,1825,3392,NA,12,NA,NA
7032,2021-06-04,S08000032,NHS Lanarkshire,83,43049,NA,NA,NA,NA,NA,NA,0,NA,1337,NA,201.97595020847183,NA,88,NA,NA,:,NA,:,1,87,83,42908,0,141,0,0.32753374062115265,3394,1178,2216,NA,8,NA,NA
7033,2021-06-04,S08000022,NHS Highland,12,5258,NA,NA,NA,NA,NA,NA,0,NA,169,NA,52.67094683039332,NA,0,NA,NA,:,NA,:,NA,NA,12,5243,0,15,0,0.28527957398250287,934,435,499,NA,NA,NA,NA
7034,2021-06-04,S08000031,NHS Greater Glasgow and Clyde,238,75489,NA,NA,NA,NA,NA,NA,1,NA,2238,NA,188.82251695859063,NA,261,NA,NA,:,NA,:,14,247,232,75239,6,250,2.5210084033613445,0.33117407834254,5492,2276,3216,NA,58,5,NA
7035,2021-06-04,S08000020,NHS Grampian,29,15356,NA,NA,NA,NA,NA,NA,0,NA,461,NA,78.72939970967467,NA,32,NA,NA,:,NA,:,2,30,28,15280,1,76,3.4482758620689653,0.4949205522271425,2074,752,1322,NA,NA,NA,NA
7036,2021-06-04,S08000019,NHS Forth Valley,43,13416,NA,NA,NA,NA,NA,NA,0,NA,452,NA,147.74621645474454,NA,46,NA,NA,:,NA,:,7,39,43,13358,0,58,0,0.43231961836613,2355,609,1746,NA,14,NA,NA
7037,2021-06-04,S08000029,NHS Fife,27,12160,NA,NA,NA,NA,NA,NA,0,NA,382,NA,102.10354689546412,NA,28,NA,NA,:,NA,:,1,27,27,12127,0,33,0,0.2713815789473684,1407,602,805,NA,NA,NA,NA
7038,2021-06-04,S08000017,NHS Dumfries and Galloway,6,4222,NA,NA,NA,NA,NA,NA,0,NA,143,NA,96.43266572257065,NA,0,NA,NA,:,NA,:,NA,NA,6,4211,0,11,0,0.26054002842254853,428,208,220,NA,NA,NA,NA
7039,2021-06-04,S08000016,NHS Borders,7,2829,NA,NA,NA,NA,NA,NA,0,NA,104,NA,90.24644220756682,NA,0,NA,NA,:,NA,:,NA,NA,6,2823,1,6,14.285714285714286,0.2120890774125133,321,224,97,NA,NA,NA,NA
7040,2021-06-04,S08000015,NHS Ayrshire and Arran,59,18054,NA,NA,NA,NA,NA,NA,0,NA,718,NA,195.11399766298,NA,59,NA,NA,:,NA,:,4,55,59,17979,0,75,0,0.4154204054503157,1629,889,740,NA,11,NA,NA
7041,2021-06-04,NA,Golden Jubilee National Hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7042,2021-06-05,S92000003,Scotland,615,240928,NA,NA,NA,NA,NA,NA,0,NA,7729,NA,141.40139041346507,NA,652,NA,18,NA,2,NA,23,629,606,240076,9,852,1.4634146341463414,0.35363262053393546,14142,5034,9108,NA,112,10,2
7043,2021-06-05,S08000028,NHS Western Isles,0,301,NA,NA,NA,NA,NA,NA,0,NA,9,NA,33.9622641509434,NA,0,NA,NA,:,NA,:,NA,NA,0,300,0,1,NA,0.33222591362126247,46,41,5,NA,NA,NA,NA
7044,2021-06-05,S08000030,NHS Tayside,82,15862,NA,NA,NA,NA,NA,NA,0,NA,584,NA,140.19925579162165,NA,83,NA,NA,:,NA,:,3,80,80,15802,2,60,2.4390243902439024,0.3782625141848443,1258,326,932,NA,NA,NA,NA
7045,2021-06-05,S08000026,NHS Shetland,0,239,NA,NA,NA,NA,NA,NA,0,NA,9,NA,39.35286401399213,NA,0,NA,NA,:,NA,:,NA,NA,0,239,0,0,NA,0,51,43,8,NA,NA,NA,NA
7046,2021-06-05,S08000025,NHS Orkney,0,79,NA,NA,NA,NA,NA,NA,0,NA,3,NA,13.392857142857144,NA,0,NA,NA,:,NA,:,NA,NA,0,79,0,0,NA,0,11,8,3,NA,NA,NA,NA
7047,2021-06-05,S08000024,NHS Lothian,158,34239,NA,NA,NA,NA,NA,NA,0,NA,1120,NA,122.74107113502616,NA,168,NA,NA,:,NA,:,3,165,156,34118,2,121,1.2658227848101269,0.35339817167557463,2994,843,2151,NA,12,NA,NA
7048,2021-06-05,S08000032,NHS Lanarkshire,64,43113,NA,NA,NA,NA,NA,NA,0,NA,1337,NA,201.97595020847183,NA,70,NA,NA,:,NA,:,1,69,61,42969,3,144,4.6875,0.3340059842738849,1727,557,1170,NA,7,NA,NA
7049,2021-06-05,S08000022,NHS Highland,7,5265,NA,NA,NA,NA,NA,NA,0,NA,169,NA,52.67094683039332,NA,0,NA,NA,:,NA,:,NA,NA,7,5250,0,15,0,0.2849002849002849,498,208,290,NA,NA,NA,NA
7050,2021-06-05,S08000031,NHS Greater Glasgow and Clyde,178,75667,NA,NA,NA,NA,NA,NA,0,NA,2238,NA,188.82251695859063,NA,192,NA,NA,:,NA,:,8,184,177,75416,1,251,0.5617977528089888,0.33171660036739925,3383,1350,2033,NA,61,5,NA
7051,2021-06-05,S08000020,NHS Grampian,24,15380,NA,NA,NA,NA,NA,NA,0,NA,461,NA,78.72939970967467,NA,25,NA,NA,:,NA,:,2,23,24,15304,0,76,0,0.494148244473342,1120,408,712,NA,5,NA,NA
7052,2021-06-05,S08000019,NHS Forth Valley,18,13434,NA,NA,NA,NA,NA,NA,0,NA,452,NA,147.74621645474454,NA,0,NA,NA,:,NA,:,NA,NA,17,13375,1,59,5.555555555555555,0.4391841595950573,748,199,549,NA,13,NA,NA
7053,2021-06-05,S08000029,NHS Fife,21,12181,NA,NA,NA,NA,NA,NA,0,NA,382,NA,102.10354689546412,NA,24,NA,NA,:,NA,:,3,21,21,12148,0,33,0,0.27091371808554304,874,392,482,NA,NA,NA,NA
7054,2021-06-05,S08000017,NHS Dumfries and Galloway,12,4234,NA,NA,NA,NA,NA,NA,0,NA,143,NA,96.43266572257065,NA,12,NA,NA,:,NA,:,2,10,12,4223,0,11,0,0.25980160604629193,321,183,138,NA,NA,NA,NA
7055,2021-06-05,S08000016,NHS Borders,3,2832,NA,NA,NA,NA,NA,NA,0,NA,104,NA,90.24644220756682,NA,0,NA,NA,:,NA,:,NA,NA,3,2826,0,6,0,0.211864406779661,136,94,42,NA,NA,NA,NA
7056,2021-06-05,S08000015,NHS Ayrshire and Arran,48,18102,NA,NA,NA,NA,NA,NA,0,NA,718,NA,195.11399766298,NA,49,NA,NA,:,NA,:,1,48,48,18027,0,75,0,0.41431885979449784,951,380,571,NA,11,NA,NA
7057,2021-06-05,NA,Golden Jubilee National Hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7058,2021-06-06,S92000003,Scotland,686,241614,NA,NA,NA,NA,NA,NA,1,NA,7730,NA,141.41968532747896,NA,726,NA,25,NA,2,NA,35,691,677,240753,9,861,1.3119533527696794,0.3563535225607788,14981,6843,8138,NA,122,12,1
7059,2021-06-06,S08000028,NHS Western Isles,0,301,NA,NA,NA,NA,NA,NA,0,NA,9,NA,33.9622641509434,NA,0,NA,NA,:,NA,:,NA,NA,0,300,0,1,NA,0.33222591362126247,37,30,7,NA,NA,NA,NA
7060,2021-06-06,S08000030,NHS Tayside,91,15953,NA,NA,NA,NA,NA,NA,0,NA,584,NA,140.19925579162165,NA,97,NA,NA,:,NA,:,2,95,90,15892,1,61,1.098901098901099,0.3823732213376794,1417,464,953,NA,5,NA,NA
7061,2021-06-06,S08000026,NHS Shetland,0,239,NA,NA,NA,NA,NA,NA,0,NA,9,NA,39.35286401399213,NA,0,NA,NA,:,NA,:,NA,NA,0,239,0,0,NA,0,78,56,22,NA,NA,NA,NA
7062,2021-06-06,S08000025,NHS Orkney,0,79,NA,NA,NA,NA,NA,NA,0,NA,3,NA,13.392857142857144,NA,0,NA,NA,:,NA,:,NA,NA,0,79,0,0,NA,0,23,23,0,NA,NA,NA,NA
7063,2021-06-06,S08000024,NHS Lothian,159,34398,NA,NA,NA,NA,NA,NA,0,NA,1120,NA,122.74107113502616,NA,168,NA,NA,:,NA,:,3,165,158,34276,1,122,0.6289308176100629,0.3546717832432118,2934,913,2021,NA,11,NA,NA
7064,2021-06-06,S08000032,NHS Lanarkshire,84,43197,NA,NA,NA,NA,NA,NA,1,NA,1338,NA,202.12701673817148,NA,85,NA,NA,:,NA,:,1,84,82,43051,2,146,2.380952380952381,0.33798643424311875,1928,820,1108,NA,9,NA,NA
7065,2021-06-06,S08000022,NHS Highland,5,5270,NA,NA,NA,NA,NA,NA,0,NA,169,NA,52.67094683039332,NA,5,NA,NA,:,NA,:,1,4,5,5255,0,15,0,0.2846299810246679,549,360,189,NA,NA,NA,NA
7066,2021-06-06,S08000031,NHS Greater Glasgow and Clyde,207,75874,NA,NA,NA,NA,NA,NA,0,NA,2238,NA,188.82251695859063,NA,222,NA,NA,:,NA,:,14,208,203,75619,4,255,1.932367149758454,0.33608350686664734,3441,1584,1857,NA,64,5,NA
7067,2021-06-06,S08000020,NHS Grampian,17,15397,NA,NA,NA,NA,NA,NA,0,NA,461,NA,78.72939970967467,NA,20,NA,NA,:,NA,:,3,17,16,15320,1,77,5.882352941176471,0.5000974215756316,1017,616,401,NA,8,NA,NA
7068,2021-06-06,S08000019,NHS Forth Valley,29,13463,NA,NA,NA,NA,NA,NA,0,NA,452,NA,147.74621645474454,NA,30,NA,NA,:,NA,:,1,29,29,13404,0,59,0,0.43823813414543566,1042,541,501,NA,11,NA,NA
7069,2021-06-06,S08000029,NHS Fife,27,12208,NA,NA,NA,NA,NA,NA,0,NA,382,NA,102.10354689546412,NA,29,NA,NA,:,NA,:,9,20,27,12175,0,33,0,0.2703145478374836,820,545,275,NA,NA,NA,NA
7070,2021-06-06,S08000017,NHS Dumfries and Galloway,8,4242,NA,NA,NA,NA,NA,NA,0,NA,143,NA,96.43266572257065,NA,8,NA,NA,:,NA,:,1,7,8,4231,0,11,0,0.2593116454502593,438,260,178,NA,NA,NA,NA
7071,2021-06-06,S08000016,NHS Borders,5,2837,NA,NA,NA,NA,NA,NA,0,NA,104,NA,90.24644220756682,NA,0,NA,NA,:,NA,:,NA,NA,5,2831,0,6,0,0.21149101163200565,141,86,55,NA,NA,NA,NA
7072,2021-06-06,S08000015,NHS Ayrshire and Arran,54,18156,NA,NA,NA,NA,NA,NA,0,NA,718,NA,195.11399766298,NA,0,NA,NA,:,NA,:,NA,NA,54,18081,0,75,0,0.41308658294778583,1092,540,552,NA,10,NA,NA
7073,2021-06-06,NA,Golden Jubilee National Hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7074,2021-06-07,S92000003,Scotland,962,242576,NA,NA,NA,NA,NA,NA,1,NA,7731,NA,141.43798024149288,NA,1021,NA,23,NA,4,NA,44,977,953,241706,9,870,0.9355509355509356,0.3586504847965174,31983,18233,13750,NA,121,12,1
7075,2021-06-07,S08000028,NHS Western Isles,0,301,NA,NA,NA,NA,NA,NA,0,NA,9,NA,33.9622641509434,NA,0,NA,NA,:,NA,:,NA,NA,0,300,0,1,NA,0.33222591362126247,172,165,7,NA,NA,NA,NA
7076,2021-06-07,S08000030,NHS Tayside,137,16090,NA,NA,NA,NA,NA,NA,0,NA,584,NA,140.19925579162165,NA,143,NA,NA,:,NA,:,4,139,137,16029,0,61,0,0.3791174642635177,2760,1428,1332,NA,6,NA,NA
7077,2021-06-07,S08000026,NHS Shetland,0,239,NA,NA,NA,NA,NA,NA,0,NA,9,NA,39.35286401399213,NA,0,NA,NA,:,NA,:,NA,NA,0,239,0,0,NA,0,165,136,29,NA,NA,NA,NA
7078,2021-06-07,S08000025,NHS Orkney,0,79,NA,NA,NA,NA,NA,NA,0,NA,3,NA,13.392857142857144,NA,0,NA,NA,:,NA,:,NA,NA,0,79,0,0,NA,0,97,94,3,NA,NA,NA,NA
7079,2021-06-07,S08000024,NHS Lothian,236,34634,NA,NA,NA,NA,NA,NA,0,NA,1120,NA,122.74107113502616,NA,253,NA,NA,:,NA,:,7,246,235,34511,1,123,0.423728813559322,0.35514234567188313,5788,2512,3276,NA,11,NA,NA
7080,2021-06-07,S08000032,NHS Lanarkshire,118,43315,NA,NA,NA,NA,NA,NA,0,NA,1338,NA,202.12701673817148,NA,122,NA,NA,:,NA,:,3,119,118,43169,0,146,0,0.3370656816345377,3809,2266,1543,NA,9,NA,NA
7081,2021-06-07,S08000022,NHS Highland,10,5280,NA,NA,NA,NA,NA,NA,0,NA,169,NA,52.67094683039332,NA,11,NA,NA,:,NA,:,2,9,10,5265,0,15,0,0.2840909090909091,1434,1068,366,NA,NA,NA,NA
7082,2021-06-07,S08000031,NHS Greater Glasgow and Clyde,270,76144,NA,NA,NA,NA,NA,NA,1,NA,2239,NA,188.9068880564274,NA,294,NA,NA,:,NA,:,15,279,263,75882,7,262,2.592592592592593,0.3440848917839882,6998,3799,3199,NA,55,NA,NA
7083,2021-06-07,S08000020,NHS Grampian,27,15424,NA,NA,NA,NA,NA,NA,0,NA,461,NA,78.72939970967467,NA,27,NA,NA,:,NA,:,4,23,27,15347,0,77,0,0.4992219917012448,3050,2086,964,NA,8,NA,NA
7084,2021-06-07,S08000019,NHS Forth Valley,29,13492,NA,NA,NA,NA,NA,NA,0,NA,452,NA,147.74621645474454,NA,32,NA,NA,:,NA,:,2,30,28,13432,1,60,3.4482758620689653,0.4447079750963534,2095,1225,870,NA,13,NA,NA
7085,2021-06-07,S08000029,NHS Fife,26,12234,NA,NA,NA,NA,NA,NA,0,NA,382,NA,102.10354689546412,NA,26,NA,NA,:,NA,:,2,24,26,12201,0,33,0,0.2697400686611084,2017,1221,796,NA,NA,NA,NA
7086,2021-06-07,S08000017,NHS Dumfries and Galloway,7,4249,NA,NA,NA,NA,NA,NA,0,NA,143,NA,96.43266572257065,NA,7,NA,NA,:,NA,:,1,6,7,4238,0,11,0,0.2588844433984467,650,436,214,NA,NA,NA,NA
7087,2021-06-07,S08000016,NHS Borders,4,2841,NA,NA,NA,NA,NA,NA,0,NA,104,NA,90.24644220756682,NA,0,NA,NA,:,NA,:,NA,NA,4,2835,0,6,0,0.21119324181626187,451,337,114,NA,NA,NA,NA
7088,2021-06-07,S08000015,NHS Ayrshire and Arran,98,18254,NA,NA,NA,NA,NA,NA,0,NA,718,NA,195.11399766298,NA,101,NA,NA,:,NA,:,4,97,98,18179,0,75,0,0.4108688506628684,2442,1439,1003,NA,14,NA,NA
7089,2021-06-07,NA,Golden Jubilee National Hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7090,2021-06-08,S92000003,Scotland,1042,243618,NA,NA,NA,NA,NA,NA,0,NA,7731,NA,141.43798024149288,NA,1104,NA,19,NA,1,NA,48,1056,1026,242732,16,886,1.5355086372360844,0.36368412843057574,32784,20068,12716,NA,124,15,1
7091,2021-06-08,S08000028,NHS Western Isles,0,301,NA,NA,NA,NA,NA,NA,0,NA,9,NA,33.9622641509434,NA,0,NA,NA,:,NA,:,NA,NA,0,300,0,1,NA,0.33222591362126247,225,218,7,NA,NA,NA,NA
7092,2021-06-08,S08000030,NHS Tayside,157,16247,NA,NA,NA,NA,NA,NA,0,NA,584,NA,140.19925579162165,NA,162,NA,NA,:,NA,:,8,154,156,16185,1,62,0.6369426751592356,0.3816089124145996,3329,1773,1556,NA,8,NA,NA
7093,2021-06-08,S08000026,NHS Shetland,0,239,NA,NA,NA,NA,NA,NA,0,NA,9,NA,39.35286401399213,NA,0,NA,NA,:,NA,:,NA,NA,0,239,0,0,NA,0,128,107,21,NA,NA,NA,NA
7094,2021-06-08,S08000025,NHS Orkney,0,79,NA,NA,NA,NA,NA,NA,0,NA,3,NA,13.392857142857144,NA,0,NA,NA,:,NA,:,NA,NA,0,79,0,0,NA,0,86,78,8,NA,NA,NA,NA
7095,2021-06-08,S08000024,NHS Lothian,269,34903,NA,NA,NA,NA,NA,NA,0,NA,1120,NA,122.74107113502616,NA,284,NA,NA,:,NA,:,6,278,266,34777,3,126,1.1152416356877324,0.3610004870641492,5703,2674,3029,NA,14,NA,NA
7096,2021-06-08,S08000032,NHS Lanarkshire,102,43417,NA,NA,NA,NA,NA,NA,0,NA,1338,NA,202.12701673817148,NA,106,NA,NA,:,NA,:,2,104,99,43268,3,149,2.9411764705882355,0.34318354561577263,3577,2147,1430,NA,9,NA,NA
7097,2021-06-08,S08000022,NHS Highland,11,5291,NA,NA,NA,NA,NA,NA,0,NA,169,NA,52.67094683039332,NA,15,NA,NA,:,NA,:,1,14,11,5276,0,15,0,0.2835002835002835,1559,1234,325,NA,NA,NA,NA
7098,2021-06-08,S08000031,NHS Greater Glasgow and Clyde,263,76407,NA,NA,NA,NA,NA,NA,0,NA,2239,NA,188.9068880564274,NA,286,NA,NA,:,NA,:,8,278,259,76141,4,266,1.520912547528517,0.3481356420223278,7131,4256,2875,NA,54,NA,NA
7099,2021-06-08,S08000020,NHS Grampian,35,15459,NA,NA,NA,NA,NA,NA,0,NA,461,NA,78.72939970967467,NA,37,NA,NA,:,NA,:,4,33,34,15381,1,78,2.857142857142857,0.504560450223171,3324,2566,758,NA,6,NA,NA
7100,2021-06-08,S08000019,NHS Forth Valley,29,13521,NA,NA,NA,NA,NA,NA,0,NA,452,NA,147.74621645474454,NA,30,NA,NA,:,NA,:,3,27,28,13460,1,61,3.4482758620689653,0.4511500628651727,1798,1110,688,NA,13,NA,NA
7101,2021-06-08,S08000029,NHS Fife,40,12274,NA,NA,NA,NA,NA,NA,0,NA,382,NA,102.10354689546412,NA,42,NA,NA,:,NA,:,8,34,39,12240,1,34,2.5,0.2770083102493075,1904,1253,651,NA,NA,NA,NA
7102,2021-06-08,S08000017,NHS Dumfries and Galloway,10,4259,NA,NA,NA,NA,NA,NA,0,NA,143,NA,96.43266572257065,NA,10,NA,NA,:,NA,:,2,8,10,4248,0,11,0,0.2582765907490021,961,757,204,NA,NA,NA,NA
7103,2021-06-08,S08000016,NHS Borders,5,2846,NA,NA,NA,NA,NA,NA,0,NA,104,NA,90.24644220756682,NA,0,NA,NA,:,NA,:,NA,NA,5,2840,0,6,0,0.21082220660576248,408,310,98,NA,NA,NA,NA
7104,2021-06-08,S08000015,NHS Ayrshire and Arran,121,18375,NA,NA,NA,NA,NA,NA,0,NA,718,NA,195.11399766298,NA,125,NA,NA,:,NA,:,6,119,119,18298,2,77,1.6528925619834711,0.41904761904761906,2597,1556,1041,NA,17,5,NA
7105,2021-06-08,NA,Golden Jubilee National Hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7106,2021-06-09,S92000003,Scotland,1065,244683,NA,NA,NA,NA,NA,NA,2,NA,7733,NA,141.47457006952067,NA,1118,NA,17,NA,0,NA,49,1069,1056,243788,9,895,0.8450704225352113,0.3657793961983464,27478,14715,12763,NA,124,14,1
7107,2021-06-09,S08000028,NHS Western Isles,0,301,NA,NA,NA,NA,NA,NA,0,NA,9,NA,33.9622641509434,NA,0,NA,NA,:,NA,:,NA,NA,0,300,0,1,NA,0.33222591362126247,80,77,3,NA,NA,NA,NA
7108,2021-06-09,S08000030,NHS Tayside,129,16376,NA,NA,NA,NA,NA,NA,0,NA,584,NA,140.19925579162165,NA,135,NA,NA,:,NA,:,6,129,128,16313,1,63,0.7751937984496124,0.3847093307278945,2635,1276,1359,NA,11,NA,NA
7109,2021-06-09,S08000026,NHS Shetland,0,239,NA,NA,NA,NA,NA,NA,0,NA,9,NA,39.35286401399213,NA,0,NA,NA,:,NA,:,NA,NA,0,239,0,0,NA,0,103,77,26,NA,NA,NA,NA
7110,2021-06-09,S08000025,NHS Orkney,0,79,NA,NA,NA,NA,NA,NA,0,NA,3,NA,13.392857142857144,NA,0,NA,NA,:,NA,:,NA,NA,0,79,0,0,NA,0,90,87,3,NA,NA,NA,NA
