_id,WeekEnding,HB,HBQF,AgeGroup,AgeGroupQF,Sex,SexQF,AdmissionType,AdmissionTypeQF,NumberAdmissions,Average20182019,PercentVariation
26461,20200809,S08000032,"",75 - 84,"",All,d,Emergency,"",211,239.5,-11.9
26462,20200809,S08000032,"",85 and over,"",All,d,Emergency,"",111,125.5,-11.6
26463,20200809,S08000032,"",All ages,d,All,d,Emergency,"",1203,1416.5,-15.1
26464,20200809,S08000032,"",All ages,d,Female,"",Emergency,"",619,724.5,-14.6
26465,20200809,S08000032,"",All ages,d,Male,"",Emergency,"",576,682.5,-15.6
26466,20200809,S92000003,d,Under 5,"",All,d,Emergency,"",434,559,-22.4
26467,20200809,S92000003,d,5 - 14,"",All,d,Emergency,"",366,388.5,-5.8
26468,20200809,S92000003,d,15 - 44,"",All,d,Emergency,"",2145,2492.5,-13.9
26469,20200809,S92000003,d,45 - 64,"",All,d,Emergency,"",2622,2828.5,-7.3
26470,20200809,S92000003,d,65 - 74,"",All,d,Emergency,"",1790,1858,-3.7
26471,20200809,S92000003,d,75 - 84,"",All,d,Emergency,"",1944,1989,-2.3
26472,20200809,S92000003,d,85 and over,"",All,d,Emergency,"",1199,1236,-3
26473,20200809,S92000003,d,All ages,d,All,d,Emergency,"",10501,11351.5,-7.5
26474,20200809,S92000003,d,All ages,d,Female,"",Emergency,"",5354,5828.5,-8.1
26475,20200809,S92000003,d,All ages,d,Male,"",Emergency,"",5050,5303.5,-4.8
26476,20200809,NA,NA,All ages,d,All,d,Emergency,"",6,12.5,-52
26477,20200816,S08000015,"",Under 5,"",All,d,Emergency,"",44,62,-29
26478,20200816,S08000015,"",5 - 14,"",All,d,Emergency,"",34,33,3
26479,20200816,S08000015,"",15 - 44,"",All,d,Emergency,"",184,210.5,-12.6
26480,20200816,S08000015,"",45 - 64,"",All,d,Emergency,"",234,272.5,-14.1
26481,20200816,S08000015,"",65 - 74,"",All,d,Emergency,"",168,158,6.3
26482,20200816,S08000015,"",75 - 84,"",All,d,Emergency,"",179,163.5,9.5
26483,20200816,S08000015,"",85 and over,"",All,d,Emergency,"",92,91.5,0.5
26484,20200816,S08000015,"",All ages,d,All,d,Emergency,"",935,991,-5.7
26485,20200816,S08000015,"",All ages,d,Female,"",Emergency,"",474,514.5,-7.9
26486,20200816,S08000015,"",All ages,d,Male,"",Emergency,"",450,472,-4.7
26487,20200816,S08000016,"",Under 5,"",All,d,Emergency,"",7,15,-53.3
26488,20200816,S08000016,"",5 - 14,"",All,d,Emergency,"",12,9,33.3
26489,20200816,S08000016,"",15 - 44,"",All,d,Emergency,"",17,32,-46.9
26490,20200816,S08000016,"",45 - 64,"",All,d,Emergency,"",28,41,-31.7
26491,20200816,S08000016,"",65 - 74,"",All,d,Emergency,"",35,28.5,22.8
26492,20200816,S08000016,"",75 - 84,"",All,d,Emergency,"",36,46.5,-22.6
26493,20200816,S08000016,"",85 and over,"",All,d,Emergency,"",39,32.5,20
26494,20200816,S08000016,"",All ages,d,All,d,Emergency,"",174,204.5,-14.9
26495,20200816,S08000016,"",All ages,d,Female,"",Emergency,"",88,107.5,-18.1
26496,20200816,S08000016,"",All ages,d,Male,"",Emergency,"",82,96.5,-15
26497,20200816,S08000017,"",Under 5,"",All,d,Emergency,"",13,19,-31.6
26498,20200816,S08000017,"",5 - 14,"",All,d,Emergency,"",14,11.5,21.7
26499,20200816,S08000017,"",15 - 44,"",All,d,Emergency,"",60,62,-3.2
26500,20200816,S08000017,"",45 - 64,"",All,d,Emergency,"",64,68,-5.9
26501,20200816,S08000017,"",65 - 74,"",All,d,Emergency,"",62,45,37.8
26502,20200816,S08000017,"",75 - 84,"",All,d,Emergency,"",43,72.5,-40.7
26503,20200816,S08000017,"",85 and over,"",All,d,Emergency,"",49,39.5,24.1
26504,20200816,S08000017,"",All ages,d,All,d,Emergency,"",305,317.5,-3.9
26505,20200816,S08000017,"",All ages,d,Female,"",Emergency,"",149,165.5,-10
26506,20200816,S08000017,"",All ages,d,Male,"",Emergency,"",153,147.5,3.7
26507,20200816,S08000019,"",Under 5,"",All,d,Emergency,"",17,37,-54.1
26508,20200816,S08000019,"",5 - 14,"",All,d,Emergency,"",17,23.5,-27.7
26509,20200816,S08000019,"",15 - 44,"",All,d,Emergency,"",124,165,-24.8
26510,20200816,S08000019,"",45 - 64,"",All,d,Emergency,"",122,176,-30.7
26511,20200816,S08000019,"",65 - 74,"",All,d,Emergency,"",87,105.5,-17.5
26512,20200816,S08000019,"",75 - 84,"",All,d,Emergency,"",111,144,-22.9
26513,20200816,S08000019,"",85 and over,"",All,d,Emergency,"",67,89.5,-25.1
26514,20200816,S08000019,"",All ages,d,All,d,Emergency,"",545,740.5,-26.4
26515,20200816,S08000019,"",All ages,d,Female,"",Emergency,"",294,384.5,-23.5
26516,20200816,S08000019,"",All ages,d,Male,"",Emergency,"",249,355,-29.9
26517,20200816,S08000020,"",Under 5,"",All,d,Emergency,"",52,63,-17.5
26518,20200816,S08000020,"",5 - 14,"",All,d,Emergency,"",33,43.5,-24.1
26519,20200816,S08000020,"",15 - 44,"",All,d,Emergency,"",179,195.5,-8.4
26520,20200816,S08000020,"",45 - 64,"",All,d,Emergency,"",232,219,5.9
26521,20200816,S08000020,"",65 - 74,"",All,d,Emergency,"",155,147.5,5.1
26522,20200816,S08000020,"",75 - 84,"",All,d,Emergency,"",176,191.5,-8.1
26523,20200816,S08000020,"",85 and over,"",All,d,Emergency,"",145,121.5,19.3
26524,20200816,S08000020,"",All ages,d,All,d,Emergency,"",972,981.5,-1
26525,20200816,S08000020,"",All ages,d,Female,"",Emergency,"",502,488.5,2.8
26526,20200816,S08000020,"",All ages,d,Male,"",Emergency,"",455,466,-2.4
26527,20200816,S08000022,"",Under 5,"",All,d,Emergency,"",30,35,-14.3
26528,20200816,S08000022,"",5 - 14,"",All,d,Emergency,"",7,22.5,-68.9
26529,20200816,S08000022,"",15 - 44,"",All,d,Emergency,"",119,128.5,-7.4
26530,20200816,S08000022,"",45 - 64,"",All,d,Emergency,"",118,144.5,-18.3
26531,20200816,S08000022,"",65 - 74,"",All,d,Emergency,"",107,113,-5.3
26532,20200816,S08000022,"",75 - 84,"",All,d,Emergency,"",103,105.5,-2.4
26533,20200816,S08000022,"",85 and over,"",All,d,Emergency,"",61,66,-7.6
26534,20200816,S08000022,"",All ages,d,All,d,Emergency,"",545,615,-11.4
26535,20200816,S08000022,"",All ages,d,Female,"",Emergency,"",265,280.5,-5.5
26536,20200816,S08000022,"",All ages,d,Male,"",Emergency,"",259,295.5,-12.4
26537,20200816,S08000024,"",Under 5,"",All,d,Emergency,"",90,106,-15.1
26538,20200816,S08000024,"",5 - 14,"",All,d,Emergency,"",51,60.5,-15.7
26539,20200816,S08000024,"",15 - 44,"",All,d,Emergency,"",366,391.5,-6.5
26540,20200816,S08000024,"",45 - 64,"",All,d,Emergency,"",451,411.5,9.6
26541,20200816,S08000024,"",65 - 74,"",All,d,Emergency,"",280,253,10.7
26542,20200816,S08000024,"",75 - 84,"",All,d,Emergency,"",244,280.5,-13
26543,20200816,S08000024,"",85 and over,"",All,d,Emergency,"",184,201,-8.5
26544,20200816,S08000024,"",All ages,d,All,d,Emergency,"",1666,1704,-2.2
26545,20200816,S08000024,"",All ages,d,Female,"",Emergency,"",819,891,-8.1
26546,20200816,S08000024,"",All ages,d,Male,"",Emergency,"",828,762,8.7
26547,20200816,S08000025,"",45 - 64,"",All,d,Emergency,"",8,4.5,77.8
26548,20200816,S08000025,"",65 - 74,"",All,d,Emergency,"",8,6,33.3
26549,20200816,S08000025,"",75 - 84,"",All,d,Emergency,"",8,4,100
26550,20200816,S08000025,"",85 and over,"",All,d,Emergency,"",5,2,150
26551,20200816,S08000025,"",All ages,d,All,d,Emergency,"",33,26.5,24.5
26552,20200816,S08000025,"",All ages,d,Female,"",Emergency,"",20,12,66.7
26553,20200816,S08000025,"",All ages,d,Male,"",Emergency,"",13,12,8.3
26554,20200816,S08000026,"",15 - 44,"",All,d,Emergency,"",7,6.5,7.7
26555,20200816,S08000026,"",45 - 64,"",All,d,Emergency,"",8,10.5,-23.8
26556,20200816,S08000026,"",65 - 74,"",All,d,Emergency,"",6,5,20
26557,20200816,S08000026,"",75 - 84,"",All,d,Emergency,"",8,8.5,-5.9
26558,20200816,S08000026,"",85 and over,"",All,d,Emergency,"",5,3.5,42.9
26559,20200816,S08000026,"",All ages,d,All,d,Emergency,"",35,35.5,-1.4
26560,20200816,S08000026,"",All ages,d,Female,"",Emergency,"",16,14.5,10.3
26561,20200816,S08000026,"",All ages,d,Male,"",Emergency,"",19,17,11.8
26562,20200816,S08000028,"",45 - 64,"",All,d,Emergency,"",14,13.5,3.7
26563,20200816,S08000028,"",65 - 74,"",All,d,Emergency,"",11,17.5,-37.1
26564,20200816,S08000028,"",75 - 84,"",All,d,Emergency,"",10,11,-9.1
26565,20200816,S08000028,"",All ages,d,All,d,Emergency,"",47,66.5,-29.3
26566,20200816,S08000028,"",All ages,d,Female,"",Emergency,"",20,31.5,-36.5
26567,20200816,S08000028,"",All ages,d,Male,"",Emergency,"",24,32,-25
26568,20200816,S08000029,"",Under 5,"",All,d,Emergency,"",37,36.5,1.4
26569,20200816,S08000029,"",5 - 14,"",All,d,Emergency,"",20,20,0
26570,20200816,S08000029,"",15 - 44,"",All,d,Emergency,"",174,162.5,7.1
26571,20200816,S08000029,"",45 - 64,"",All,d,Emergency,"",160,187,-14.4
26572,20200816,S08000029,"",65 - 74,"",All,d,Emergency,"",122,131,-6.9
26573,20200816,S08000029,"",75 - 84,"",All,d,Emergency,"",123,144,-14.6
26574,20200816,S08000029,"",85 and over,"",All,d,Emergency,"",89,95,-6.3
26575,20200816,S08000029,"",All ages,d,All,d,Emergency,"",725,776,-6.6
26576,20200816,S08000029,"",All ages,d,Female,"",Emergency,"",377,415,-9.2
26577,20200816,S08000029,"",All ages,d,Male,"",Emergency,"",342,357.5,-4.3
26578,20200816,S08000030,"",Under 5,"",All,d,Emergency,"",44,50.5,-12.9
26579,20200816,S08000030,"",5 - 14,"",All,d,Emergency,"",34,41,-17.1
26580,20200816,S08000030,"",15 - 44,"",All,d,Emergency,"",179,197.5,-9.4
26581,20200816,S08000030,"",45 - 64,"",All,d,Emergency,"",219,225.5,-2.9
26582,20200816,S08000030,"",65 - 74,"",All,d,Emergency,"",147,144,2.1
26583,20200816,S08000030,"",75 - 84,"",All,d,Emergency,"",198,167,18.6
26584,20200816,S08000030,"",85 and over,"",All,d,Emergency,"",142,154,-7.8
26585,20200816,S08000030,"",All ages,d,All,d,Emergency,"",963,979.5,-1.7
26586,20200816,S08000030,"",All ages,d,Female,"",Emergency,"",485,506,-4.2
26587,20200816,S08000030,"",All ages,d,Male,"",Emergency,"",468,470,-0.4
26588,20200816,S08000031,"",Under 5,"",All,d,Emergency,"",142,133,6.8
26589,20200816,S08000031,"",5 - 14,"",All,d,Emergency,"",96,83.5,15
26590,20200816,S08000031,"",15 - 44,"",All,d,Emergency,"",564,616.5,-8.5
26591,20200816,S08000031,"",45 - 64,"",All,d,Emergency,"",671,716,-6.3
26592,20200816,S08000031,"",65 - 74,"",All,d,Emergency,"",396,417.5,-5.1
26593,20200816,S08000031,"",75 - 84,"",All,d,Emergency,"",426,459.5,-7.3
26594,20200816,S08000031,"",85 and over,"",All,d,Emergency,"",250,285,-12.3
26595,20200816,S08000031,"",All ages,d,All,d,Emergency,"",2545,2711,-6.1
26596,20200816,S08000031,"",All ages,d,Female,"",Emergency,"",1243,1391,-10.6
26597,20200816,S08000031,"",All ages,d,Male,"",Emergency,"",1268,1302.5,-2.6
26598,20200816,S08000032,"",Under 5,"",All,d,Emergency,"",35,54.5,-35.8
26599,20200816,S08000032,"",5 - 14,"",All,d,Emergency,"",21,38.5,-45.5
26600,20200816,S08000032,"",15 - 44,"",All,d,Emergency,"",279,328,-14.9
26601,20200816,S08000032,"",45 - 64,"",All,d,Emergency,"",377,432.5,-12.8
26602,20200816,S08000032,"",65 - 74,"",All,d,Emergency,"",219,249,-12
26603,20200816,S08000032,"",75 - 84,"",All,d,Emergency,"",250,242,3.3
26604,20200816,S08000032,"",85 and over,"",All,d,Emergency,"",112,126,-11.1
26605,20200816,S08000032,"",All ages,d,All,d,Emergency,"",1293,1470.5,-12.1
26606,20200816,S08000032,"",All ages,d,Female,"",Emergency,"",686,766.5,-10.5
26607,20200816,S08000032,"",All ages,d,Male,"",Emergency,"",604,691,-12.6
26608,20200816,S92000003,d,Under 5,"",All,d,Emergency,"",515,614.5,-16.2
26609,20200816,S92000003,d,5 - 14,"",All,d,Emergency,"",340,390.5,-12.9
26610,20200816,S92000003,d,15 - 44,"",All,d,Emergency,"",2261,2517,-10.2
26611,20200816,S92000003,d,45 - 64,"",All,d,Emergency,"",2709,2927.5,-7.5
26612,20200816,S92000003,d,65 - 74,"",All,d,Emergency,"",1807,1822.5,-0.9
26613,20200816,S92000003,d,75 - 84,"",All,d,Emergency,"",1915,2041.5,-6.2
26614,20200816,S92000003,d,85 and over,"",All,d,Emergency,"",1245,1317.5,-5.5
26615,20200816,S92000003,d,All ages,d,All,d,Emergency,"",10792,11631,-7.2
26616,20200816,S92000003,d,All ages,d,Female,"",Emergency,"",5443,5972,-8.9
26617,20200816,S92000003,d,All ages,d,Male,"",Emergency,"",5218,5484,-4.9
26618,20200816,NA,NA,All ages,d,All,d,Emergency,"",9,11.5,-21.7
26619,20200816,NA,NA,All ages,d,Female,"",Emergency,"",5,3.5,42.9
26620,20200823,S08000015,"",Under 5,"",All,d,Emergency,"",38,68,-44.1
26621,20200823,S08000015,"",5 - 14,"",All,d,Emergency,"",45,35.5,26.8
26622,20200823,S08000015,"",15 - 44,"",All,d,Emergency,"",200,191.5,4.4
26623,20200823,S08000015,"",45 - 64,"",All,d,Emergency,"",260,246.5,5.5
26624,20200823,S08000015,"",65 - 74,"",All,d,Emergency,"",178,171,4.1
26625,20200823,S08000015,"",75 - 84,"",All,d,Emergency,"",143,165.5,-13.6
26626,20200823,S08000015,"",85 and over,"",All,d,Emergency,"",104,91.5,13.7
26627,20200823,S08000015,"",All ages,d,All,d,Emergency,"",968,969.5,-0.2
26628,20200823,S08000015,"",All ages,d,Female,"",Emergency,"",508,498,2
26629,20200823,S08000015,"",All ages,d,Male,"",Emergency,"",448,464.5,-3.6
26630,20200823,S08000016,"",Under 5,"",All,d,Emergency,"",12,17,-29.4
26631,20200823,S08000016,"",5 - 14,"",All,d,Emergency,"",10,7,42.9
26632,20200823,S08000016,"",15 - 44,"",All,d,Emergency,"",27,29.5,-8.5
26633,20200823,S08000016,"",45 - 64,"",All,d,Emergency,"",37,44.5,-16.9
26634,20200823,S08000016,"",65 - 74,"",All,d,Emergency,"",31,47,-34
26635,20200823,S08000016,"",75 - 84,"",All,d,Emergency,"",41,47.5,-13.7
26636,20200823,S08000016,"",85 and over,"",All,d,Emergency,"",39,29.5,32.2
26637,20200823,S08000016,"",All ages,d,All,d,Emergency,"",197,222,-11.3
26638,20200823,S08000016,"",All ages,d,Female,"",Emergency,"",89,104.5,-14.8
26639,20200823,S08000016,"",All ages,d,Male,"",Emergency,"",102,110,-7.3
26640,20200823,S08000017,"",Under 5,"",All,d,Emergency,"",18,18.5,-2.7
26641,20200823,S08000017,"",5 - 14,"",All,d,Emergency,"",14,16,-12.5
26642,20200823,S08000017,"",15 - 44,"",All,d,Emergency,"",56,58.5,-4.3
26643,20200823,S08000017,"",45 - 64,"",All,d,Emergency,"",64,73,-12.3
26644,20200823,S08000017,"",65 - 74,"",All,d,Emergency,"",61,52.5,16.2
26645,20200823,S08000017,"",75 - 84,"",All,d,Emergency,"",61,60,1.7
26646,20200823,S08000017,"",85 and over,"",All,d,Emergency,"",50,39.5,26.6
26647,20200823,S08000017,"",All ages,d,All,d,Emergency,"",324,318,1.9
26648,20200823,S08000017,"",All ages,d,Female,"",Emergency,"",157,162.5,-3.4
26649,20200823,S08000017,"",All ages,d,Male,"",Emergency,"",162,150,8
26650,20200823,S08000019,"",Under 5,"",All,d,Emergency,"",48,36.5,31.5
26651,20200823,S08000019,"",5 - 14,"",All,d,Emergency,"",29,29.5,-1.7
26652,20200823,S08000019,"",15 - 44,"",All,d,Emergency,"",115,113.5,1.3
26653,20200823,S08000019,"",45 - 64,"",All,d,Emergency,"",138,156.5,-11.8
26654,20200823,S08000019,"",65 - 74,"",All,d,Emergency,"",95,114.5,-17
26655,20200823,S08000019,"",75 - 84,"",All,d,Emergency,"",94,136,-30.9
26656,20200823,S08000019,"",85 and over,"",All,d,Emergency,"",59,82.5,-28.5
26657,20200823,S08000019,"",All ages,d,All,d,Emergency,"",578,669,-13.6
26658,20200823,S08000019,"",All ages,d,Female,"",Emergency,"",314,358.5,-12.4
26659,20200823,S08000019,"",All ages,d,Male,"",Emergency,"",261,307.5,-15.1
26660,20200823,S08000020,"",Under 5,"",All,d,Emergency,"",72,60.5,19
26661,20200823,S08000020,"",5 - 14,"",All,d,Emergency,"",71,43.5,63.2
26662,20200823,S08000020,"",15 - 44,"",All,d,Emergency,"",195,213,-8.5
26663,20200823,S08000020,"",45 - 64,"",All,d,Emergency,"",214,213,0.5
26664,20200823,S08000020,"",65 - 74,"",All,d,Emergency,"",176,171,2.9
26665,20200823,S08000020,"",75 - 84,"",All,d,Emergency,"",168,179,-6.1
26666,20200823,S08000020,"",85 and over,"",All,d,Emergency,"",137,128.5,6.6
26667,20200823,S08000020,"",All ages,d,All,d,Emergency,"",1033,1008.5,2.4
26668,20200823,S08000020,"",All ages,d,Female,"",Emergency,"",530,515.5,2.8
26669,20200823,S08000020,"",All ages,d,Male,"",Emergency,"",492,480.5,2.4
26670,20200823,S08000022,"",Under 5,"",All,d,Emergency,"",40,35.5,12.7
26671,20200823,S08000022,"",5 - 14,"",All,d,Emergency,"",26,19,36.8
26672,20200823,S08000022,"",15 - 44,"",All,d,Emergency,"",129,154,-16.2
26673,20200823,S08000022,"",45 - 64,"",All,d,Emergency,"",140,146.5,-4.4
26674,20200823,S08000022,"",65 - 74,"",All,d,Emergency,"",102,108,-5.6
26675,20200823,S08000022,"",75 - 84,"",All,d,Emergency,"",102,116,-12.1
26676,20200823,S08000022,"",85 and over,"",All,d,Emergency,"",58,65,-10.8
26677,20200823,S08000022,"",All ages,d,All,d,Emergency,"",597,644,-7.3
26678,20200823,S08000022,"",All ages,d,Female,"",Emergency,"",282,320.5,-12
26679,20200823,S08000022,"",All ages,d,Male,"",Emergency,"",286,282.5,1.2
26680,20200823,S08000024,"",Under 5,"",All,d,Emergency,"",92,106.5,-13.6
26681,20200823,S08000024,"",5 - 14,"",All,d,Emergency,"",76,53.5,42.1
26682,20200823,S08000024,"",15 - 44,"",All,d,Emergency,"",430,380.5,13
26683,20200823,S08000024,"",45 - 64,"",All,d,Emergency,"",453,431.5,5
26684,20200823,S08000024,"",65 - 74,"",All,d,Emergency,"",319,262.5,21.5
26685,20200823,S08000024,"",75 - 84,"",All,d,Emergency,"",305,271.5,12.3
26686,20200823,S08000024,"",85 and over,"",All,d,Emergency,"",201,199,1
26687,20200823,S08000024,"",All ages,d,All,d,Emergency,"",1876,1705,10
26688,20200823,S08000024,"",All ages,d,Female,"",Emergency,"",939,855,9.8
26689,20200823,S08000024,"",All ages,d,Male,"",Emergency,"",915,797,14.8
26690,20200823,S08000025,"",15 - 44,"",All,d,Emergency,"",9,5,80
26691,20200823,S08000025,"",45 - 64,"",All,d,Emergency,"",8,9.5,-15.8
26692,20200823,S08000025,"",65 - 74,"",All,d,Emergency,"",8,6,33.3
26693,20200823,S08000025,"",75 - 84,"",All,d,Emergency,"",8,6.5,23.1
26694,20200823,S08000025,"",All ages,d,All,d,Emergency,"",37,31,19.4
26695,20200823,S08000025,"",All ages,d,Female,"",Emergency,"",13,14,-7.1
26696,20200823,S08000025,"",All ages,d,Male,"",Emergency,"",23,15,53.3
26697,20200823,S08000026,"",15 - 44,"",All,d,Emergency,"",8,8,0
26698,20200823,S08000026,"",45 - 64,"",All,d,Emergency,"",12,11.5,4.3
26699,20200823,S08000026,"",65 - 74,"",All,d,Emergency,"",11,5,120
26700,20200823,S08000026,"",75 - 84,"",All,d,Emergency,"",10,5,100
26701,20200823,S08000026,"",85 and over,"",All,d,Emergency,"",5,7.5,-33.3
26702,20200823,S08000026,"",All ages,d,All,d,Emergency,"",47,40,17.5
26703,20200823,S08000026,"",All ages,d,Female,"",Emergency,"",20,22.5,-11.1
26704,20200823,S08000026,"",All ages,d,Male,"",Emergency,"",25,14,78.6
26705,20200823,S08000028,"",15 - 44,"",All,d,Emergency,"",15,8,87.5
26706,20200823,S08000028,"",45 - 64,"",All,d,Emergency,"",11,11,0
26707,20200823,S08000028,"",65 - 74,"",All,d,Emergency,"",11,13,-15.4
26708,20200823,S08000028,"",75 - 84,"",All,d,Emergency,"",13,10.5,23.8
26709,20200823,S08000028,"",All ages,d,All,d,Emergency,"",61,55.5,9.9
26710,20200823,S08000028,"",All ages,d,Female,"",Emergency,"",29,25.5,13.7
26711,20200823,S08000028,"",All ages,d,Male,"",Emergency,"",30,29.5,1.7
26712,20200823,S08000029,"",Under 5,"",All,d,Emergency,"",40,47.5,-15.8
26713,20200823,S08000029,"",5 - 14,"",All,d,Emergency,"",39,28.5,36.8
26714,20200823,S08000029,"",15 - 44,"",All,d,Emergency,"",155,177,-12.4
26715,20200823,S08000029,"",45 - 64,"",All,d,Emergency,"",165,184.5,-10.6
26716,20200823,S08000029,"",65 - 74,"",All,d,Emergency,"",87,130,-33.1
26717,20200823,S08000029,"",75 - 84,"",All,d,Emergency,"",133,145.5,-8.6
26718,20200823,S08000029,"",85 and over,"",All,d,Emergency,"",83,108.5,-23.5
26719,20200823,S08000029,"",All ages,d,All,d,Emergency,"",702,821.5,-14.5
26720,20200823,S08000029,"",All ages,d,Female,"",Emergency,"",376,443,-15.1
26721,20200823,S08000029,"",All ages,d,Male,"",Emergency,"",321,374.5,-14.3
26722,20200823,S08000030,"",Under 5,"",All,d,Emergency,"",58,64.5,-10.1
26723,20200823,S08000030,"",5 - 14,"",All,d,Emergency,"",48,47,2.1
26724,20200823,S08000030,"",15 - 44,"",All,d,Emergency,"",178,194,-8.2
26725,20200823,S08000030,"",45 - 64,"",All,d,Emergency,"",233,198.5,17.4
26726,20200823,S08000030,"",65 - 74,"",All,d,Emergency,"",139,154.5,-10
26727,20200823,S08000030,"",75 - 84,"",All,d,Emergency,"",161,180.5,-10.8
26728,20200823,S08000030,"",85 and over,"",All,d,Emergency,"",127,130.5,-2.7
26729,20200823,S08000030,"",All ages,d,All,d,Emergency,"",944,969.5,-2.6
26730,20200823,S08000030,"",All ages,d,Female,"",Emergency,"",473,502.5,-5.9
26731,20200823,S08000030,"",All ages,d,Male,"",Emergency,"",455,460.5,-1.2
26732,20200823,S08000031,"",Under 5,"",All,d,Emergency,"",146,164,-11
26733,20200823,S08000031,"",5 - 14,"",All,d,Emergency,"",115,110,4.5
26734,20200823,S08000031,"",15 - 44,"",All,d,Emergency,"",582,603,-3.5
26735,20200823,S08000031,"",45 - 64,"",All,d,Emergency,"",659,728,-9.5
26736,20200823,S08000031,"",65 - 74,"",All,d,Emergency,"",386,404,-4.5
26737,20200823,S08000031,"",75 - 84,"",All,d,Emergency,"",438,485,-9.7
26738,20200823,S08000031,"",85 and over,"",All,d,Emergency,"",281,292,-3.8
26739,20200823,S08000031,"",All ages,d,All,d,Emergency,"",2607,2786,-6.4
26740,20200823,S08000031,"",All ages,d,Female,"",Emergency,"",1353,1403,-3.6
26741,20200823,S08000031,"",All ages,d,Male,"",Emergency,"",1232,1341.5,-8.2
26742,20200823,S08000032,"",Under 5,"",All,d,Emergency,"",35,82.5,-57.6
26743,20200823,S08000032,"",5 - 14,"",All,d,Emergency,"",29,52,-44.2
26744,20200823,S08000032,"",15 - 44,"",All,d,Emergency,"",306,362.5,-15.6
26745,20200823,S08000032,"",45 - 64,"",All,d,Emergency,"",351,384,-8.6
26746,20200823,S08000032,"",65 - 74,"",All,d,Emergency,"",227,249.5,-9
26747,20200823,S08000032,"",75 - 84,"",All,d,Emergency,"",251,269,-6.7
26748,20200823,S08000032,"",85 and over,"",All,d,Emergency,"",118,140,-15.7
26749,20200823,S08000032,"",All ages,d,All,d,Emergency,"",1317,1539.5,-14.5
26750,20200823,S08000032,"",All ages,d,Female,"",Emergency,"",700,831,-15.8
26751,20200823,S08000032,"",All ages,d,Male,"",Emergency,"",612,699,-12.4
26752,20200823,S92000003,d,Under 5,"",All,d,Emergency,"",604,704.5,-14.3
26753,20200823,S92000003,d,5 - 14,"",All,d,Emergency,"",505,447,13
26754,20200823,S92000003,d,15 - 44,"",All,d,Emergency,"",2407,2500,-3.7
