Date,Country,Sex,SexQF,AgeGroup,AgeGroupQF,DailyPositive,CumulativePositive,DailyDeaths,DailyDeathsQF,CumulativeDeaths,CumulativeDeathsQF,CrudeRateDeaths,CrudeRateDeathsQF,FirstInfections,FirstInfectionsCumulative,Reinfections,ReinfectionsCumulative,PercentReinfections,PercentReinfectionsCumulative
20210710,S92000003,Total,d,75 to 84,"",41,11807,3,"",2575,"",754.0131066511277,"",41,11737,0,70,0,0.5928686372490896
20210710,S92000003,Total,d,85plus,"",12,9375,1,"",3022,"",2355.215063400644,"",11,9306,1,69,8.333333333333334,0.736
20210710,S92000003,Total,d,Total,d,1824,316345,7,"",7846,"",143.54189535309183,"",1812,314804,12,1541,0.6578947368421053,0.4871263968136054
20210711,S92000003,Female,"",0 to 14,"",144,15851,0,"",2,"",0.4772028279039582,"",143,15820,1,31,0.6944444444444444,0.19557125733392214
20210711,S92000003,Female,"",0 to 59,"",859,138974,0,"",227,"",11.134868767968467,"",850,138193,9,781,1.0477299185098952,0.5619756213392433
20210711,S92000003,Female,"",15 to 19,"",118,13867,0,"",0,"",0,"",117,13795,1,72,0.847457627118644,0.5192182880219226
20210711,S92000003,Female,"",20 to 24,"",99,18123,0,"",3,"",1.7809121832202452,"",98,17988,1,135,1.0101010101010102,0.7449097831484853
20210711,S92000003,Female,"",25 to 44,"",336,55092,0,"",29,"",4.011819650722681,"",333,54788,3,304,0.8928571428571429,0.5518042547012271
20210711,S92000003,Female,"",45 to 64,"",188,43731,0,"",325,"",42.08917725371356,"",185,43434,3,297,1.5957446808510638,0.6791520889071826
20210711,S92000003,Female,"",60+,"",81,27684,3,"",3523,"",462.2467844129807,"",81,27504,0,180,0,0.6501950585175552
20210711,S92000003,Female,"",65 to 74,"",27,7302,1,"",544,"",177.8800878936905,"",27,7271,0,31,0,0.4245412215831279
20210711,S92000003,Female,"",75 to 84,"",17,6399,1,"",1108,"",576.9931781492475,"",17,6356,0,43,0,0.6719799968745116
20210711,S92000003,Female,"",85plus,"",11,6293,1,"",1739,"",2109.7967849560205,"",11,6245,0,48,0,0.762752264420785
20210711,S92000003,Female,"",Total,d,940,166666,3,"",3750,"",133.89089070647262,"",931,165705,9,961,0.9574468085106383,0.5766023064092256
20210711,S92000003,Male,"",0 to 14,"",135,15695,0,"",1,"",0.22692151465572602,"",135,15660,0,35,0,0.22300095571838166
20210711,S92000003,Male,"",0 to 59,"",870,127956,0,"",296,"",14.662829232529685,"",866,127475,4,481,0.45977011494252873,0.3759104692237957
20210711,S92000003,Male,"",15 to 19,"",118,12787,0,"",1,"",0.6934476135000381,"",118,12714,0,73,0,0.5708923125048878
20210711,S92000003,Male,"",20 to 24,"",106,18533,0,"",2,"",1.1540547714394527,"",105,18412,1,121,0.9433962264150944,0.6528894404575621
20210711,S92000003,Male,"",25 to 44,"",362,50756,0,"",41,"",5.787355616064006,"",360,50579,2,177,0.5524861878453039,0.34872724406966665
20210711,S92000003,Male,"",45 to 64,"",189,37333,1,"",478,"",66.13353994299787,"",188,37232,1,101,0.5291005291005291,0.2705381298047304
20210711,S92000003,Male,"",60+,"",83,23399,3,"",3806,"",588.7066087962605,"",83,23287,0,112,0,0.4786529338860635
20210711,S92000003,Male,"",65 to 74,"",24,7723,1,"",826,"",294.53820616961264,"",24,7685,0,38,0,0.4920367732746342
20210711,S92000003,Male,"",75 to 84,"",15,5437,0,"",1468,"",982.0974604618801,"",15,5410,0,27,0,0.49659738826558764
20210711,S92000003,Male,"",85plus,"",4,3091,1,"",1285,"",2800.418428278778,"",4,3070,0,21,0,0.6793917825946296
20210711,S92000003,Male,"",Total,d,953,151370,3,"",4102,"",153.9089573362269,"",949,150777,4,593,0.4197271773347324,0.3917553015789126
20210711,S92000003,Total,d,0 to 14,"",279,31553,0,"",3,"",0.34892241128647694,"",278,31487,1,66,0.35842293906810035,0.2091718695528159
20210711,S92000003,Total,d,0 to 59,"",1730,267032,0,"",523,"",12.890183767684876,"",1717,265770,13,1262,0.7514450867052023,0.47260253452769707
20210711,S92000003,Total,d,15 to 19,"",236,26659,0,"",1,"",0.3544590954203885,"",235,26514,1,145,0.423728813559322,0.5439063730822612
20210711,S92000003,Total,d,20 to 24,"",205,36678,0,"",5,"",1.463036385714913,"",203,36422,2,256,0.975609756097561,0.697966083210644
20210711,S92000003,Total,d,25 to 44,"",699,105903,0,"",70,"",4.890641756997985,"",694,105422,5,481,0.7153075822603719,0.45418921088165587
20210711,S92000003,Total,d,45 to 64,"",377,81083,1,"",803,"",53.71417104250978,"",373,80685,4,398,1.0610079575596818,0.49085504976382227
20210711,S92000003,Total,d,60+,"",164,51101,6,"",7329,"",520.2857489694026,"",164,50809,0,292,0,0.57141738909219
20210711,S92000003,Total,d,65 to 74,"",51,15028,2,"",1370,"",233.6835174657108,"",51,14959,0,69,0,0.4591429331913761
20210711,S92000003,Total,d,75 to 84,"",32,11839,1,"",2576,"",754.3059272750698,"",32,11769,0,70,0,0.5912661542359997
20210711,S92000003,Total,d,85plus,"",15,9390,2,"",3024,"",2356.773776215601,"",15,9321,0,69,0,0.7348242811501597
20210711,S92000003,Total,d,Total,d,1894,318239,6,"",7852,"",143.65166483717528,"",1881,316685,13,1554,0.6863780359028511,0.48831224331398726
20210712,S92000003,Female,"",0 to 14,"",186,16037,0,"",2,"",0.4772028279039582,"",185,16005,1,32,0.5376344086021505,0.19953856706366527
20210712,S92000003,Female,"",0 to 59,"",1176,140150,1,"",228,"",11.183921053289913,"",1166,139359,10,791,0.8503401360544217,0.5643952907599001
20210712,S92000003,Female,"",15 to 19,"",149,14016,0,"",0,"",0,"",147,13942,2,74,1.342281879194631,0.5279680365296804
20210712,S92000003,Female,"",20 to 24,"",163,18286,0,"",3,"",1.7809121832202452,"",163,18151,0,135,0,0.7382697145357103
20210712,S92000003,Female,"",25 to 44,"",474,55566,1,"",30,"",4.150158259368291,"",470,55258,4,308,0.8438818565400844,0.5542957923910304
20210712,S92000003,Female,"",45 to 64,"",238,43969,1,"",326,"",42.21868241449422,"",235,43669,3,300,1.2605042016806722,0.6822988924014647
20210712,S92000003,Female,"",60+,"",106,27790,2,"",3525,"",462.5092009809132,"",105,27609,1,181,0.9433962264150944,0.6513134220942786
20210712,S92000003,Female,"",65 to 74,"",40,7342,0,"",544,"",177.8800878936905,"",40,7311,0,31,0,0.42222827567420324
20210712,S92000003,Female,"",75 to 84,"",24,6423,0,"",1108,"",576.9931781492475,"",24,6380,0,43,0,0.6694690954382687
20210712,S92000003,Female,"",85plus,"",8,6301,1,"",1740,"",2111.010009099181,"",7,6252,1,49,12.5,0.7776543405808601
20210712,S92000003,Female,"",Total,d,1282,167948,3,"",3753,"",133.9980034190378,"",1271,166976,11,972,0.858034321372855,0.578750565651273
20210712,S92000003,Male,"",0 to 14,"",179,15874,0,"",1,"",0.22692151465572602,"",178,15838,1,36,0.5586592178770949,0.22678593927176516
20210712,S92000003,Male,"",0 to 59,"",1197,129153,3,"",299,"",14.811438988264785,"",1191,128666,6,487,0.5012531328320802,0.37707215473121025
20210712,S92000003,Male,"",15 to 19,"",145,12932,0,"",1,"",0.6934476135000381,"",145,12859,0,73,0,0.5644911846582122
20210712,S92000003,Male,"",20 to 24,"",159,18692,0,"",2,"",1.1540547714394527,"",156,18568,3,124,1.8867924528301887,0.6633854055210785
20210712,S92000003,Male,"",25 to 44,"",493,51249,2,"",43,"",6.069665646115908,"",491,51070,2,179,0.4056795131845842,0.3492751078069816
20210712,S92000003,Male,"",45 to 64,"",276,37609,2,"",480,"",66.4102493151443,"",276,37508,0,101,0,0.2685527400356298
20210712,S92000003,Male,"",60+,"",115,23514,1,"",3807,"",588.8612873587398,"",114,23401,1,113,0.8695652173913043,0.4805647699243004
20210712,S92000003,Male,"",65 to 74,"",37,7760,0,"",826,"",294.53820616961264,"",36,7721,1,39,2.7027027027027026,0.5025773195876289
20210712,S92000003,Male,"",75 to 84,"",18,5455,0,"",1468,"",982.0974604618801,"",18,5428,0,27,0,0.49495875343721357
20210712,S92000003,Male,"",85plus,"",5,3096,0,"",1285,"",2800.418428278778,"",5,3075,0,21,0,0.6782945736434108
20210712,S92000003,Male,"",Total,d,1312,152682,4,"",4106,"",154.05903920588682,"",1305,152082,7,600,0.5335365853658537,0.3929736314693284
20210712,S92000003,Total,d,0 to 14,"",365,31918,0,"",3,"",0.34892241128647694,"",363,31850,2,68,0.547945205479452,0.21304593019612758
20210712,S92000003,Total,d,0 to 59,"",2373,269405,4,"",527,"",12.988770259215928,"",2357,268127,16,1278,0.67425200168563,0.47437872348323157
20210712,S92000003,Total,d,15 to 19,"",294,26953,0,"",1,"",0.3544590954203885,"",292,26806,2,147,0.6802721088435374,0.5453938337105332
20210712,S92000003,Total,d,20 to 24,"",322,37000,0,"",5,"",1.463036385714913,"",319,36741,3,259,0.9316770186335404,0.7
20210712,S92000003,Total,d,25 to 44,"",967,106870,3,"",73,"",5.100240689440755,"",961,106383,6,487,0.6204756980351603,0.4556938336296435
20210712,S92000003,Total,d,45 to 64,"",515,81598,3,"",806,"",53.91484665038964,"",512,81197,3,401,0.5825242718446602,0.49143361356896004
20210712,S92000003,Total,d,60+,"",222,51323,3,"",7332,"",520.498718985354,"",220,51029,2,294,0.9009009009009009,0.5728425851957212
20210712,S92000003,Total,d,65 to 74,"",77,15105,0,"",1370,"",233.6835174657108,"",76,15035,1,70,1.2987012987012987,0.4634227077126779
20210712,S92000003,Total,d,75 to 84,"",42,11881,0,"",2576,"",754.3059272750698,"",42,11811,0,70,0,0.589175995286592
20210712,S92000003,Total,d,85plus,"",13,9403,1,"",3025,"",2357.55313262308,"",12,9333,1,70,7.6923076923076925,0.7444432627884717
20210712,S92000003,Total,d,Total,d,2595,320834,7,"",7859,"",143.7797292352726,"",2577,319262,18,1572,0.6936416184971098,0.4899730078482954
20210713,S92000003,Female,"",0 to 14,"",157,16194,0,"",2,"",0.4772028279039582,"",157,16162,0,32,0,0.19760405088304311
20210713,S92000003,Female,"",0 to 59,"",1086,141236,1,"",229,"",11.232973338611359,"",1080,140439,6,797,0.5524861878453039,0.5643037185986576
20210713,S92000003,Female,"",15 to 19,"",172,14188,0,"",0,"",0,"",171,14113,1,75,0.5813953488372093,0.5286157316041725
20210713,S92000003,Female,"",20 to 24,"",148,18434,0,"",3,"",1.7809121832202452,"",147,18298,1,136,0.6756756756756757,0.7377671693609634
20210713,S92000003,Female,"",25 to 44,"",421,55987,0,"",30,"",4.150158259368291,"",419,55677,2,310,0.4750593824228028,0.5536999660635504
20210713,S92000003,Female,"",45 to 64,"",218,44187,1,"",327,"",42.34818757527488,"",216,43885,2,302,0.9174311926605505,0.6834589358861204
20210713,S92000003,Female,"",60+,"",99,27889,3,"",3528,"",462.9028258328118,"",99,27708,0,181,0,0.6490013984008032
20210713,S92000003,Female,"",65 to 74,"",46,7388,1,"",545,"",178.20707334937742,"",46,7357,0,31,0,0.41959935029778017
20210713,S92000003,Female,"",75 to 84,"",16,6439,0,"",1108,"",576.9931781492475,"",16,6396,0,43,0,0.6678055598695449
20210713,S92000003,Female,"",85plus,"",7,6308,2,"",1742,"",2113.436457385502,"",7,6259,0,49,0,0.7767913760304376
20210713,S92000003,Female,"",Total,d,1185,169133,4,"",3757,"",134.1408203691247,"",1179,168155,6,978,0.5063291139240507,0.578243157751592
20210713,S92000003,Male,"",0 to 14,"",150,16024,0,"",1,"",0.22692151465572602,"",150,15988,0,36,0,0.22466300549176235
20210713,S92000003,Male,"",0 to 59,"",1182,130335,0,"",299,"",14.811438988264785,"",1176,129842,6,493,0.5076142131979695,0.3782560325315533
20210713,S92000003,Male,"",15 to 19,"",149,13081,0,"",1,"",0.6934476135000381,"",146,13005,3,76,2.0134228187919465,0.580995336747955
20210713,S92000003,Male,"",20 to 24,"",167,18859,0,"",2,"",1.1540547714394527,"",167,18735,0,124,0,0.6575110027042791
20210713,S92000003,Male,"",25 to 44,"",532,51781,0,"",43,"",6.069665646115908,"",529,51599,3,182,0.5639097744360902,0.35148027268689286
20210713,S92000003,Male,"",45 to 64,"",217,37826,0,"",480,"",66.4102493151443,"",216,37724,1,102,0.4608294930875576,0.26965579231216624
20210713,S92000003,Male,"",60+,"",92,23606,6,"",3813,"",589.7893587336157,"",90,23491,2,115,2.1739130434782608,0.48716428026772857
20210713,S92000003,Male,"",65 to 74,"",45,7805,2,"",828,"",295.2513737390306,"",44,7765,1,40,2.2222222222222223,0.5124919923126201
20210713,S92000003,Male,"",75 to 84,"",13,5468,3,"",1471,"",984.1044716208622,"",13,5441,0,27,0,0.49378200438917336
20210713,S92000003,Male,"",85plus,"",1,3097,1,"",1286,"",2802.5977422307456,"",1,3076,0,21,0,0.6780755569906362
20210713,S92000003,Male,"",Total,d,1274,153956,6,"",4112,"",154.28416201037666,"",1266,153348,8,608,0.6279434850863422,0.39491802852763125
20210713,S92000003,Total,d,0 to 14,"",307,32225,0,"",3,"",0.34892241128647694,"",307,32157,0,68,0,0.21101629169899147
20210713,S92000003,Total,d,0 to 59,"",2268,271673,1,"",528,"",13.01341688209869,"",2256,270383,12,1290,0.5291005291005291,0.4748355559809035
20210713,S92000003,Total,d,15 to 19,"",321,27274,0,"",1,"",0.3544590954203885,"",317,27123,4,151,1.2461059190031152,0.5536408300945956
20210713,S92000003,Total,d,20 to 24,"",315,37315,0,"",5,"",1.463036385714913,"",314,37055,1,260,0.31746031746031744,0.6967707356291036
20210713,S92000003,Total,d,25 to 44,"",953,107823,0,"",73,"",5.100240689440755,"",948,107331,5,492,0.5246589716684156,0.4563033861050054
20210713,S92000003,Total,d,45 to 64,"",435,82033,1,"",807,"",53.981738519682935,"",432,81629,3,404,0.6896551724137931,0.492484731754294
20210713,S92000003,Total,d,60+,"",191,51514,9,"",7341,"",521.1376290332084,"",189,51218,2,296,1.0471204188481675,0.5746010793182436
20210713,S92000003,Total,d,65 to 74,"",91,15196,3,"",1373,"",234.1952331973875,"",90,15125,1,71,1.098901098901099,0.4672282179520927
20210713,S92000003,Total,d,75 to 84,"",29,11910,3,"",2579,"",755.1843891468964,"",29,11840,0,70,0,0.5877413937867338
20210713,S92000003,Total,d,85plus,"",8,9411,3,"",3028,"",2359.891201845516,"",8,9341,0,70,0,0.743810434597811
20210713,S92000003,Total,d,Total,d,2459,323293,10,"",7869,"",143.96267837541163,"",2445,321707,14,1586,0.5693371289141927,0.4905766595626877
20210714,S92000003,Female,"",0 to 14,"",131,16325,0,"",2,"",0.4772028279039582,"",131,16293,0,32,0,0.19601837672281777
20210714,S92000003,Female,"",0 to 59,"",951,142187,0,"",229,"",11.232973338611359,"",938,141377,13,810,1.3669821240799158,0.5696723329136981
20210714,S92000003,Female,"",15 to 19,"",140,14328,0,"",0,"",0,"",140,14253,0,75,0,0.5234505862646566
20210714,S92000003,Female,"",20 to 24,"",142,18576,0,"",3,"",1.7809121832202452,"",138,18436,4,140,2.816901408450704,0.7536606373815676
20210714,S92000003,Female,"",25 to 44,"",376,56363,0,"",30,"",4.150158259368291,"",370,56047,6,316,1.5957446808510638,0.5606514912265138
20210714,S92000003,Female,"",45 to 64,"",201,44388,0,"",327,"",42.34818757527488,"",198,44083,3,305,1.492537313432836,0.6871226457601154
20210714,S92000003,Female,"",60+,"",89,27978,2,"",3530,"",463.1652424007442,"",88,27796,1,182,1.1235955056179776,0.6505111158767604
20210714,S92000003,Female,"",65 to 74,"",25,7413,1,"",546,"",178.53405880506435,"",25,7382,0,31,0,0.418184270875489
20210714,S92000003,Female,"",75 to 84,"",15,6454,0,"",1108,"",576.9931781492475,"",14,6410,1,44,6.666666666666667,0.6817477533312675
20210714,S92000003,Female,"",85plus,"",10,6318,1,"",1743,"",2114.6496815286623,"",10,6269,0,49,0,0.7755618866729977
20210714,S92000003,Female,"",Total,d,1040,170173,2,"",3759,"",134.21222884416815,"",1026,169181,14,992,1.3461538461538463,0.5829361884670307
20210714,S92000003,Male,"",0 to 14,"",152,16176,0,"",1,"",0.22692151465572602,"",152,16140,0,36,0,0.22255192878338279
20210714,S92000003,Male,"",0 to 59,"",1075,131410,2,"",301,"",14.910512158754848,"",1069,130911,6,499,0.5581395348837209,0.379727570200137
20210714,S92000003,Male,"",15 to 19,"",145,13226,0,"",1,"",0.6934476135000381,"",144,13149,1,77,0.6896551724137931,0.5821866021472857
20210714,S92000003,Male,"",20 to 24,"",138,18997,0,"",2,"",1.1540547714394527,"",137,18872,1,125,0.7246376811594203,0.6579986313628468
20210714,S92000003,Male,"",25 to 44,"",473,52254,1,"",44,"",6.210820661141859,"",470,52069,3,185,0.6342494714587738,0.3540398821142879
20210714,S92000003,Male,"",45 to 64,"",206,38032,1,"",481,"",66.54860400121751,"",204,37928,2,104,0.970873786407767,0.27345393352965924
20210714,S92000003,Male,"",60+,"",99,23705,4,"",3817,"",590.408072983533,"",98,23589,1,116,1.0101010101010102,0.4893482387681924
20210714,S92000003,Male,"",65 to 74,"",42,7847,2,"",830,"",295.96454130844853,"",42,7807,0,40,0,0.5097489486427934
20210714,S92000003,Male,"",75 to 84,"",12,5480,1,"",1472,"",984.773475340523,"",12,5453,0,27,0,0.4927007299270073
20210714,S92000003,Male,"",85plus,"",6,3103,1,"",1287,"",2804.7770561827137,"",6,3082,0,21,0,0.676764421527554
20210714,S92000003,Male,"",Total,d,1174,155130,6,"",4118,"",154.5092848148665,"",1167,154515,7,615,0.596252129471891,0.3964416940630439
20210714,S92000003,Total,d,0 to 14,"",283,32508,0,"",3,"",0.34892241128647694,"",283,32440,0,68,0,0.2091792789467208
20210714,S92000003,Total,d,0 to 59,"",2026,273699,2,"",530,"",13.062710127864214,"",2007,272390,19,1309,0.9378084896347483,0.47826261696242955
20210714,S92000003,Total,d,15 to 19,"",285,27559,0,"",1,"",0.3544590954203885,"",284,27407,1,152,0.3508771929824561,0.5515439602307776
20210714,S92000003,Total,d,20 to 24,"",280,37595,0,"",5,"",1.463036385714913,"",275,37330,5,265,1.7857142857142858,0.7048809682138583
20210714,S92000003,Total,d,25 to 44,"",849,108672,1,"",74,"",5.170107000255012,"",840,108171,9,501,1.0600706713780919,0.4610203180212014
20210714,S92000003,Total,d,45 to 64,"",407,82440,1,"",808,"",54.048630388976214,"",402,82031,5,409,1.2285012285012284,0.4961183891314896
20210714,S92000003,Total,d,60+,"",188,51702,6,"",7347,"",521.5635690651113,"",186,51404,2,298,1.0638297872340425,0.5763800239835983
20210714,S92000003,Total,d,65 to 74,"",67,15263,3,"",1376,"",234.70694892906425,"",67,15192,0,71,0,0.4651772259713032
20210714,S92000003,Total,d,75 to 84,"",27,11937,1,"",2580,"",755.4772097708386,"",26,11866,1,71,3.7037037037037037,0.5947893105470387
20210714,S92000003,Total,d,85plus,"",16,9427,2,"",3030,"",2361.449914660473,"",16,9357,0,70,0,0.7425480004243131
20210714,S92000003,Total,d,Total,d,2214,325507,8,"",7877,"",144.10903768752286,"",2193,323900,21,1607,0.948509485094851,0.4936913799088806
20210715,S92000003,Female,"",0 to 14,"",129,16454,0,"",2,"",0.4772028279039582,"",128,16421,1,33,0.7751937984496124,0.20055913455694663
20210715,S92000003,Female,"",0 to 59,"",839,143026,0,"",229,"",11.232973338611359,"",831,142208,8,818,0.9535160905840286,0.5719239858487268
20210715,S92000003,Female,"",15 to 19,"",97,14425,0,"",0,"",0,"",97,14350,0,75,0,0.5199306759098787
20210715,S92000003,Female,"",20 to 24,"",108,18684,0,"",3,"",1.7809121832202452,"",107,18543,1,141,0.9259259259259259,0.7546563904945408
20210715,S92000003,Female,"",25 to 44,"",343,56706,0,"",30,"",4.150158259368291,"",340,56387,3,319,0.8746355685131195,0.5625507001022819
20210715,S92000003,Female,"",45 to 64,"",186,44574,0,"",327,"",42.34818757527488,"",183,44266,3,308,1.6129032258064515,0.6909857764616144
20210715,S92000003,Female,"",60+,"",81,28059,3,"",3533,"",463.5588672526429,"",80,27876,1,183,1.2345679012345678,0.6521971559927296
20210715,S92000003,Female,"",65 to 74,"",31,7444,1,"",547,"",178.8610442607513,"",31,7413,0,31,0,0.4164427727028479
20210715,S92000003,Female,"",75 to 84,"",16,6470,1,"",1109,"",577.5139301150862,"",16,6426,0,44,0,0.6800618238021638
20210715,S92000003,Female,"",85plus,"",10,6328,1,"",1744,"",2115.862905671823,"",9,6278,1,50,10,0.7901390644753477
20210715,S92000003,Female,"",Total,d,920,171093,3,"",3762,"",134.31934155673332,"",911,170092,9,1001,0.9782608695652174,0.585061925385609
20210715,S92000003,Male,"",0 to 14,"",83,16259,0,"",1,"",0.22692151465572602,"",83,16223,0,36,0,0.2214158312319331
20210715,S92000003,Male,"",0 to 59,"",964,132374,1,"",302,"",14.960048743999883,"",960,131871,4,503,0.4149377593360996,0.3799839847704232
20210715,S92000003,Male,"",15 to 19,"",148,13374,0,"",1,"",0.6934476135000381,"",148,13297,0,77,0,0.575743980858382
20210715,S92000003,Male,"",20 to 24,"",147,19144,0,"",2,"",1.1540547714394527,"",146,19018,1,126,0.6802721088435374,0.6581696615127455
20210715,S92000003,Male,"",25 to 44,"",413,52667,0,"",44,"",6.210820661141859,"",410,52479,3,188,0.7263922518159807,0.3569597660774299
