_id,Date,HB,HBName,DailyPositive,CumulativePositive,DailyPositivePCROnly,CumulativePositivePCROnly,DailyPositiveLFDOnly,CumulativePositiveLFDOnly,DailyPositivePCRAndLFD,CumulativePositivePCRAndLFD,DailyDeaths,DailyDeathsQF,CumulativeDeaths,CumulativeDeathsQF,CrudeRateDeaths,CrudeRateDeathsQF,PositiveTests,PositiveTestsLFDOnly,HospitalAdmissions,HospitalAdmissionsQF,ICUAdmissions,ICUAdmissionsQF,PositivePillar1,PositivePillar2,FirstInfections,FirstInfectionsCumulative,Reinfections,ReinfectionsCumulative,PercentReinfections,PercentReinfectionsCumulative,TotalTests,TotalPillar1,TotalPillar2,TotalLFD,HospitalOccupancy,ICUOccupancy28daysless,ICUOccupancy28daysmore
5180,20210208,S08000019,NHS Forth Valley,109,9301,"","","","","","",2,"",350,"",114.40525610433761,"",118,"",,:,,:,33,85,109,9269,0,32,0,0.34404902698634554,1703,1199,504,"",154,5,
5181,20210208,S08000029,NHS Fife,33,9254,"","","","","","",1,"",356,"",95.15409082404513,"",39,"",,:,,:,10,29,33,9238,0,16,0,0.17289820618111088,1482,1054,428,"",86,,
5182,20210208,S08000017,NHS Dumfries and Galloway,25,3821,"","","","","","",0,"",133,"",89.68912266504822,"",30,"",,:,,:,11,19,25,3816,0,5,0,0.13085579691180318,590,392,198,"",35,6,
5183,20210208,S08000016,NHS Borders,6,2609,"","","","","","",0,"",95,"",82.4366539396043,"",7,"",,:,,:,1,6,6,2607,0,2,0,0.07665772326561901,394,243,151,"",17,,
5184,20210208,S08000015,NHS Ayrshire and Arran,101,14181,"","","","","","",2,"",631,"",171.47205087094758,"",111,"",,:,,:,57,54,101,14149,0,32,0,0.22565404414357237,1775,1309,466,"",194,12,7
5185,20210208,"",Golden Jubilee National Hospital,,,"","","","","","",,"",,"",,"",,"",,"",,"",,,,,,,,,,,,"",,,
5186,20210209,S92000003,Scotland,760,188808,"","","","","","",49,"",6932,"",126.82034394438347,"",888,"",78,"",9,"",300,588,758,188445,2,363,0.2631578947368421,0.19225880259311046,21985,15756,6229,"",1542,113,30
5187,20210209,S08000028,NHS Western Isles,4,235,"","","","","","",1,"",5,"",18.867924528301884,"",4,"",,:,,:,4,0,4,235,0,0,0,0,137,137,0,"",10,,
5188,20210209,S08000030,NHS Tayside,25,12617,"","","","","","",5,"",538,"",129.15616372584324,"",31,"",,:,,:,15,16,25,12596,0,21,0,0.1664421019259729,1433,1214,219,"",67,,
5189,20210209,S08000026,NHS Shetland,0,212,"","","","","","",0,"",9,"",39.35286401399213,"",0,"",,:,,:,,,0,212,0,0,,0,114,110,4,"",,,
5190,20210209,S08000025,NHS Orkney,2,66,"","","","","","",0,"",3,"",13.392857142857144,"",2,"",,:,,:,1,1,2,66,0,0,0,0,62,61,1,"",,,
5191,20210209,S08000024,NHS Lothian,66,25480,"","","","","","",3,"",1029,"",112.76835910530527,"",84,"",,:,,:,25,59,66,25428,0,52,0,0.20408163265306123,3100,1925,1175,"",225,13,
5192,20210209,S08000032,NHS Lanarkshire,130,34642,"","","","","","",6,"",1184,"",178.86277116442082,"",145,"",,:,,:,32,113,130,34578,0,64,0,0.18474683909704984,2343,1606,737,"",244,21,
5193,20210209,S08000022,NHS Highland,32,4211,"","","","","","",2,"",147,"",45.814373870223775,"",33,"",,:,,:,9,24,32,4206,0,5,0,0.11873664212776062,1431,484,947,"",33,10,
5194,20210209,S08000031,NHS Greater Glasgow and Clyde,247,59264,"","","","","","",16,"",2006,"",169.24842226047045,"",290,"",,:,,:,93,197,246,59170,1,94,0.4048582995951417,0.1586123110151188,4827,3527,1300,"",435,26,10
5195,20210209,S08000020,NHS Grampian,36,12697,"","","","","","",4,"",434,"",74.11835026897789,"",42,"",,:,,:,8,34,36,12658,0,39,0,0.3071591714578247,2569,2175,394,"",61,5,
5196,20210209,S08000019,NHS Forth Valley,61,9362,"","","","","","",3,"",353,"",115.38587258523192,"",81,"",,:,,:,33,48,61,9330,0,32,0,0.34180730613116855,1475,1205,270,"",152,9,
5197,20210209,S08000029,NHS Fife,21,9275,"","","","","","",2,"",358,"",95.68866436800043,"",22,"",,:,,:,5,17,21,9259,0,16,0,0.1725067385444744,940,626,314,"",84,,
5198,20210209,S08000017,NHS Dumfries and Galloway,24,3845,"","","","","","",1,"",134,"",90.36347697080046,"",27,"",,:,,:,10,17,24,3840,0,5,0,0.13003901170351106,924,670,254,"",32,7,
5199,20210209,S08000016,NHS Borders,3,2612,"","","","","","",1,"",96,"",83.30440819160013,"",5,"",,:,,:,1,4,3,2610,0,2,0,0.07656967840735068,380,236,144,"",15,,
5200,20210209,S08000015,NHS Ayrshire and Arran,109,14290,"","","","","","",5,"",636,"",172.83078344520231,"",118,"",,:,,:,64,54,108,14257,1,33,0.9174311926605505,0.23093072078376486,2091,1695,396,"",182,12,6
5201,20210209,"",Golden Jubilee National Hospital,,,"","","","","","",,"",,"",,"",,"",,"",,"",,,,,,,,,,,,"",,,
5202,20210210,S92000003,Scotland,848,189656,"","","","","","",37,"",6969,"",127.49725576289791,"",1006,"",65,"",7,"",326,680,843,189288,5,368,0.589622641509434,0.1940355169359261,18374,11934,6440,"",1499,109,28
5203,20210210,S08000028,NHS Western Isles,2,237,"","","","","","",0,"",5,"",18.867924528301884,"",2,"",,:,,:,2,0,2,237,0,0,0,0,175,175,0,"",9,,
5204,20210210,S08000030,NHS Tayside,18,12635,"","","","","","",1,"",539,"",129.3962309446645,"",24,"",,:,,:,7,17,18,12614,0,21,0,0.16620498614958448,959,674,285,"",62,,
5205,20210210,S08000026,NHS Shetland,0,212,"","","","","","",0,"",9,"",39.35286401399213,"",0,"",,:,,:,,,0,212,0,0,,0,99,69,30,"",,,
5206,20210210,S08000025,NHS Orkney,3,69,"","","","","","",0,"",3,"",13.392857142857144,"",3,"",,:,,:,3,0,3,69,0,0,0,0,86,86,0,"",,,
5207,20210210,S08000024,NHS Lothian,91,25571,"","","","","","",4,"",1033,"",113.20672007364465,"",101,"",,:,,:,17,84,91,25519,0,52,0,0.20335536349771224,2382,1365,1017,"",220,12,
5208,20210210,S08000032,NHS Lanarkshire,156,34798,"","","","","","",10,"",1194,"",180.3734364614176,"",193,"",,:,,:,70,123,155,34733,1,65,0.6410256410256411,0.18679234438760847,2517,1466,1051,"",235,19,
5209,20210210,S08000022,NHS Highland,30,4241,"","","","","","",0,"",147,"",45.814373870223775,"",38,"",,:,,:,5,33,30,4236,0,5,0,0.11789672247111531,1059,369,690,"",34,11,
5210,20210210,S08000031,NHS Greater Glasgow and Clyde,231,59495,"","","","","","",9,"",2015,"",170.00776214100097,"",274,"",,:,,:,64,210,229,59399,2,96,0.8658008658008658,0.16135809731910244,4642,3155,1487,"",429,26,8
5211,20210210,S08000020,NHS Grampian,38,12735,"","","","","","",2,"",436,"",74.45990948680728,"",46,"",,:,,:,11,35,37,12695,1,40,2.6315789473684212,0.3140950137416568,1656,1235,421,"",53,,
5212,20210210,S08000019,NHS Forth Valley,86,9448,"","","","","","",3,"",356,"",116.36648906612625,"",102,"",,:,,:,27,75,85,9415,1,33,1.1627906976744187,0.34928027095681624,1441,913,528,"",154,9,
5213,20210210,S08000029,NHS Fife,34,9309,"","","","","","",1,"",359,"",95.95595113997808,"",39,"",,:,,:,11,28,34,9293,0,16,0,0.1718766784831883,828,561,267,"",85,,
5214,20210210,S08000017,NHS Dumfries and Galloway,19,3864,"","","","","","",1,"",135,"",91.0378312765527,"",25,"",,:,,:,12,13,19,3859,0,5,0,0.12939958592132506,671,490,181,"",32,6,
5215,20210210,S08000016,NHS Borders,8,2620,"","","","","","",2,"",98,"",85.03991669559181,"",12,"",,:,,:,4,8,8,2618,0,2,0,0.07633587786259542,228,145,83,"",14,,
5216,20210210,S08000015,NHS Ayrshire and Arran,132,14422,"","","","","","",4,"",640,"",173.9177695046061,"",145,"",,:,,:,93,52,132,14389,0,33,0,0.22881708500901402,1479,1130,349,"",169,12,6
5217,20210210,"",Golden Jubilee National Hospital,,,"","","","","","",,"",,"",,"",,"",,"",,"",,,,,,,,,,,,"",,,
5218,20210211,S92000003,Scotland,847,190503,"","","","","","",35,"",7004,"",128.13757775338456,"",1015,"",81,"",12,"",331,684,842,190130,5,373,0.5903187721369539,0.19579744151010745,20215,11111,9104,"",1472,115,30
5219,20210211,S08000028,NHS Western Isles,8,245,"","","","","","",0,"",5,"",18.867924528301884,"",8,"",,:,,:,8,0,8,245,0,0,0,0,132,131,1,"",9,,
5220,20210211,S08000030,NHS Tayside,39,12674,"","","","","","",1,"",540,"",129.63629816348578,"",42,"",,:,,:,8,34,39,12653,0,21,0,0.165693545841881,1281,866,415,"",61,5,
5221,20210211,S08000026,NHS Shetland,0,212,"","","","","","",0,"",9,"",39.35286401399213,"",0,"",,:,,:,,,0,212,0,0,,0,69,35,34,"",,,
5222,20210211,S08000025,NHS Orkney,1,70,"","","","","","",0,"",3,"",13.392857142857144,"",1,"",,:,,:,1,0,1,70,0,0,0,0,21,21,0,"",,,
5223,20210211,S08000024,NHS Lothian,117,25688,"","","","","","",3,"",1036,"",113.53549079989918,"",135,"",,:,,:,32,103,116,25635,1,53,0.8547008547008547,0.20632201806290876,3113,1488,1625,"",207,11,
5224,20210211,S08000032,NHS Lanarkshire,153,34951,"","","","","","",4,"",1198,"",180.97770258021632,"",204,"",,:,,:,65,139,151,34884,2,67,1.3071895424836601,0.19169694715458785,2929,1390,1539,"",226,21,
5225,20210211,S08000022,NHS Highland,17,4258,"","","","","","",1,"",148,"",46.126036277504205,"",20,"",,:,,:,1,19,17,4253,0,5,0,0.11742602160638797,934,419,515,"",36,10,
5226,20210211,S08000031,NHS Greater Glasgow and Clyde,248,59743,"","","","","","",15,"",2030,"",171.27332860855185,"",306,"",,:,,:,84,222,247,59646,1,97,0.4032258064516129,0.1623621177376429,5114,2684,2430,"",439,29,9
5227,20210211,S08000020,NHS Grampian,28,12763,"","","","","","",0,"",436,"",74.45990948680728,"",31,"",,:,,:,13,18,28,12723,0,40,0,0.3134059390425449,1657,1052,605,"",55,6,
5228,20210211,S08000019,NHS Forth Valley,95,9543,"","","","","","",6,"",362,"",118.32772202791489,"",107,"",,:,,:,35,72,95,9510,0,33,0,0.3458032065388243,1523,1034,489,"",153,10,
5229,20210211,S08000029,NHS Fife,34,9343,"","","","","","",1,"",360,"",96.22323791195574,"",39,"",,:,,:,17,22,34,9327,0,16,0,0.1712512041100289,1038,557,481,"",78,,
5230,20210211,S08000017,NHS Dumfries and Galloway,9,3873,"","","","","","",0,"",135,"",91.0378312765527,"",12,"",,:,,:,6,6,9,3868,0,5,0,0.12909888974954814,734,333,401,"",29,6,
5231,20210211,S08000016,NHS Borders,2,2622,"","","","","","",0,"",98,"",85.03991669559181,"",4,"",,:,,:,2,2,2,2620,0,2,0,0.07627765064836003,318,235,83,"",15,,
5232,20210211,S08000015,NHS Ayrshire and Arran,96,14518,"","","","","","",4,"",644,"",175.00475556400988,"",106,"",,:,,:,59,47,95,14484,1,34,1.0416666666666667,0.234192037470726,1201,769,432,"",162,12,6
5233,20210211,"",Golden Jubilee National Hospital,,,"","","","","","",,"",,"",,"",,"",,"",,"",,,,,,,,,,,,"",,,
5234,20210212,S92000003,Scotland,907,191410,"","","","","","",41,"",7045,"",128.88766922795463,"",1027,"",68,"",12,"",283,744,901,191031,6,379,0.6615214994487321,0.19800428399770126,17617,9404,8213,"",1449,110,33
5235,20210212,S08000028,NHS Western Isles,1,246,"","","","","","",0,"",5,"",18.867924528301884,"",2,"",,:,,:,2,0,1,246,0,0,0,0,47,47,0,"",8,,
5236,20210212,S08000030,NHS Tayside,26,12700,"","","","","","",8,"",548,"",131.55683591405594,"",33,"",,:,,:,9,24,26,12679,0,21,0,0.16535433070866143,1374,969,405,"",54,5,
5237,20210212,S08000026,NHS Shetland,0,212,"","","","","","",0,"",9,"",39.35286401399213,"",0,"",,:,,:,,,0,212,0,0,,0,39,35,4,"",,,
5238,20210212,S08000025,NHS Orkney,0,70,"","","","","","",0,"",3,"",13.392857142857144,"",0,"",,:,,:,,,0,70,0,0,,0,22,21,1,"",,,
5239,20210212,S08000024,NHS Lothian,155,25843,"","","","","","",1,"",1037,"",113.64508104198401,"",166,"",,:,,:,24,142,155,25790,0,53,0,0.20508454900746817,2917,1423,1494,"",216,9,
5240,20210212,S08000032,NHS Lanarkshire,160,35111,"","","","","","",5,"",1203,"",181.73303522871473,"",180,"",,:,,:,36,144,159,35043,1,68,0.625,0.19367149896043975,2436,982,1454,"",208,18,
5241,20210212,S08000022,NHS Highland,24,4282,"","","","","","",2,"",150,"",46.74936109206507,"",34,"",,:,,:,10,24,24,4277,0,5,0,0.11676786548341897,669,357,312,"",36,9,
5242,20210212,S08000031,NHS Greater Glasgow and Clyde,224,59967,"","","","","","",11,"",2041,"",172.20141068475584,"",263,"",,:,,:,59,204,223,59869,1,98,0.44642857142857145,0.16342321610218954,4440,2415,2025,"",436,31,9
5243,20210212,S08000020,NHS Grampian,46,12809,"","","","","","",0,"",436,"",74.45990948680728,"",51,"",,:,,:,9,42,46,12769,0,40,0,0.31228042782418614,1363,761,602,"",51,6,
5244,20210212,S08000019,NHS Forth Valley,114,9657,"","","","","","",6,"",368,"",120.28895498970353,"",120,"",,:,,:,38,82,113,9623,1,34,0.8771929824561403,0.35207621414517964,1184,669,515,"",164,10,
5245,20210212,S08000029,NHS Fife,32,9375,"","","","","","",1,"",361,"",96.4905246839334,"",35,"",,:,,:,9,26,32,9359,0,16,0,0.17066666666666666,772,382,390,"",72,,
5246,20210212,S08000017,NHS Dumfries and Galloway,12,3885,"","","","","","",0,"",135,"",91.0378312765527,"",15,"",,:,,:,8,7,12,3880,0,5,0,0.1287001287001287,807,232,575,"",31,6,
5247,20210212,S08000016,NHS Borders,2,2624,"","","","","","",0,"",98,"",85.03991669559181,"",2,"",,:,,:,1,1,2,2622,0,2,0,0.07621951219512195,278,190,88,"",14,,
5248,20210212,S08000015,NHS Ayrshire and Arran,111,14629,"","","","","","",7,"",651,"",176.9069811679665,"",125,"",,:,,:,78,47,108,14592,3,37,2.7027027027027026,0.25292227766764647,1154,855,299,"",158,10,6
5249,20210212,"",Golden Jubilee National Hospital,,,"","","","","","",,"",,"",,"",,"",,"",,"",,,,,,,,,,,,"",,,
5250,20210213,S92000003,Scotland,544,191954,"","","","","","",32,"",7077,"",129.47310647639955,"",641,"",58,"",7,"",154,487,542,191573,2,381,0.36764705882352944,0.19848505371078487,9782,4784,4998,"",1443,104,31
5251,20210213,S08000028,NHS Western Isles,4,250,"","","","","","",0,"",5,"",18.867924528301884,"",4,"",,:,,:,4,0,4,250,0,0,0,0,24,24,0,"",9,,
5252,20210213,S08000030,NHS Tayside,23,12723,"","","","","","",2,"",550,"",132.03697035169847,"",25,"",,:,,:,3,22,23,12702,0,21,0,0.16505541145956143,530,310,220,"",56,,
5253,20210213,S08000026,NHS Shetland,0,212,"","","","","","",0,"",9,"",39.35286401399213,"",0,"",,:,,:,,,0,212,0,0,,0,20,20,0,"",,,
5254,20210213,S08000025,NHS Orkney,1,71,"","","","","","",0,"",3,"",13.392857142857144,"",0,"",,:,,:,,,1,71,0,0,0,0,8,7,1,"",,,
5255,20210213,S08000024,NHS Lothian,110,25953,"","","","","","",2,"",1039,"",113.86426152615371,"",122,"",,:,,:,25,97,110,25900,0,53,0,0.20421531229530304,1638,687,951,"",221,8,
5256,20210213,S08000032,NHS Lanarkshire,87,35198,"","","","","","",7,"",1210,"",182.79050093661246,"",112,"",,:,,:,28,84,87,35130,0,68,0,0.19319279504517303,1262,459,803,"",208,17,
5257,20210213,S08000022,NHS Highland,27,4309,"","","","","","",0,"",150,"",46.74936109206507,"",29,"",,:,,:,13,16,27,4304,0,5,0,0.11603620329542817,413,228,185,"",33,8,
5258,20210213,S08000031,NHS Greater Glasgow and Clyde,142,60109,"","","","","","",7,"",2048,"",172.7920083696129,"",164,"",,:,,:,28,136,141,60010,1,99,0.704225352112676,0.16470079355836897,2643,1375,1268,"",431,30,8
5259,20210213,S08000020,NHS Grampian,22,12831,"","","","","","",1,"",437,"",74.63068909572198,"",26,"",,:,,:,7,19,21,12790,1,41,4.545454545454546,0.31953861741095785,746,351,395,"",53,6,
5260,20210213,S08000019,NHS Forth Valley,50,9707,"","","","","","",6,"",374,"",122.25018795149218,"",62,"",,:,,:,18,44,50,9673,0,34,0,0.3502626970227671,634,322,312,"",160,10,
5261,20210213,S08000029,NHS Fife,30,9405,"","","","","","",1,"",362,"",96.75781145591104,"",35,"",,:,,:,13,22,30,9389,0,16,0,0.17012227538543329,541,281,260,"",73,,
5262,20210213,S08000017,NHS Dumfries and Galloway,6,3891,"","","","","","",2,"",137,"",92.38653988805719,"",7,"",,:,,:,4,3,6,3886,0,5,0,0.1285016705217168,345,140,205,"",26,,
5263,20210213,S08000016,NHS Borders,6,2630,"","","","","","",1,"",99,"",85.90767094758765,"",9,"",,:,,:,2,7,6,2628,0,2,0,0.07604562737642585,119,66,53,"",15,,
5264,20210213,S08000015,NHS Ayrshire and Arran,36,14665,"","","","","","",3,"",654,"",177.72222071251937,"",42,"",,:,,:,9,33,36,14628,0,37,0,0.25230139788612344,793,476,317,"",157,10,6
5265,20210213,"",Golden Jubilee National Hospital,,,"","","","","","",,"",,"",,"",,"",,"",,"",,,,,,,,,,,,"",,,
5266,20210214,S92000003,Scotland,683,192637,"","","","","","",32,"",7109,"",130.0585437248445,"",775,"",59,"",9,"",173,602,681,192254,2,383,0.29282576866764276,0.19881954141727706,9258,4927,4331,"",1428,102,35
5267,20210214,S08000028,NHS Western Isles,3,253,"","","","","","",0,"",5,"",18.867924528301884,"",3,"",,:,,:,3,0,3,253,0,0,0,0,39,39,0,"",8,,
5268,20210214,S08000030,NHS Tayside,27,12750,"","","","","","",1,"",551,"",132.27703757051975,"",35,"",,:,,:,13,22,27,12729,0,21,0,0.16470588235294117,490,307,183,"",51,,
5269,20210214,S08000026,NHS Shetland,0,212,"","","","","","",0,"",9,"",39.35286401399213,"",0,"",,:,,:,,,0,212,0,0,,0,29,29,0,"",,,
5270,20210214,S08000025,NHS Orkney,0,71,"","","","","","",0,"",3,"",13.392857142857144,"",0,"",,:,,:,,,0,71,0,0,,0,38,38,0,"",,,
5271,20210214,S08000024,NHS Lothian,142,26095,"","","","","","",6,"",1045,"",114.52180297866278,"",154,"",,:,,:,22,132,142,26042,0,53,0,0.20310404292009965,1654,648,1006,"",228,8,
5272,20210214,S08000032,NHS Lanarkshire,109,35307,"","","","","","",6,"",1216,"",183.69690011481057,"",121,"",,:,,:,18,103,108,35238,1,69,0.9174311926605505,0.19542866853598437,1242,520,722,"",196,18,
5273,20210214,S08000022,NHS Highland,16,4325,"","","","","","",1,"",151,"",47.06102349934551,"",17,"",,:,,:,2,15,16,4320,0,5,0,0.11560693641618497,365,224,141,"",31,8,
5274,20210214,S08000031,NHS Greater Glasgow and Clyde,192,60301,"","","","","","",11,"",2059,"",173.72009044581688,"",218,"",,:,,:,35,183,191,60201,1,100,0.5208333333333334,0.16583472910897,2403,1208,1195,"",415,27,9
5275,20210214,S08000020,NHS Grampian,20,12851,"","","","","","",0,"",437,"",74.63068909572198,"",27,"",,:,,:,12,15,20,12810,0,41,0,0.31904131974165434,584,409,175,"",57,7,
5276,20210214,S08000019,NHS Forth Valley,71,9778,"","","","","","",2,"",376,"",122.90393227208838,"",77,"",,:,,:,21,56,71,9744,0,34,0,0.34771937001431785,799,548,251,"",171,10,
5277,20210214,S08000029,NHS Fife,36,9441,"","","","","","",0,"",362,"",96.75781145591104,"",39,"",,:,,:,15,24,36,9425,0,16,0,0.1694735727147548,518,307,211,"",75,,
5278,20210214,S08000017,NHS Dumfries and Galloway,6,3897,"","","","","","",0,"",137,"",92.38653988805719,"",14,"",,:,,:,9,5,6,3892,0,5,0,0.12830382345393893,283,139,144,"",28,6,
5279,20210214,S08000016,NHS Borders,4,2634,"","","","","","",0,"",99,"",85.90767094758765,"",7,"",,:,,:,4,3,4,2632,0,2,0,0.07593014426727411,119,79,40,"",13,,
5280,20210214,S08000015,NHS Ayrshire and Arran,57,14722,"","","","","","",5,"",659,"",179.0809532867741,"",62,"",,:,,:,19,43,57,14685,0,37,0,0.2513245482950686,659,417,242,"",155,9,6
5281,20210214,"",Golden Jubilee National Hospital,,,"","","","","","",,"",,"",,"",,"",,"",,"",,,,,,,,,,,,"",,,
5282,20210215,S92000003,Scotland,968,193605,"","","","","","",34,"",7143,"",130.68057080131723,"",1102,"",55,"",13,"",273,829,963,193217,5,388,0.5165289256198347,0.20040804731282766,24548,16652,7896,"",1383,100,36
5283,20210215,S08000028,NHS Western Isles,2,255,"","","","","","",0,"",5,"",18.867924528301884,"",2,"",,:,,:,2,0,2,255,0,0,0,0,167,167,0,"",8,,
5284,20210215,S08000030,NHS Tayside,55,12805,"","","","","","",3,"",554,"",132.99723922698357,"",62,"",,:,,:,25,37,55,12784,0,21,0,0.16399843811011325,1324,996,328,"",50,5,
5285,20210215,S08000026,NHS Shetland,0,212,"","","","","","",0,"",9,"",39.35286401399213,"",0,"",,:,,:,,,0,212,0,0,,0,173,143,30,"",,,
5286,20210215,S08000025,NHS Orkney,0,71,"","","","","","",0,"",3,"",13.392857142857144,"",0,"",,:,,:,,,0,71,0,0,,0,80,80,0,"",,,
5287,20210215,S08000024,NHS Lothian,135,26230,"","","","","","",3,"",1048,"",114.85057370491732,"",148,"",,:,,:,28,120,135,26177,0,53,0,0.20205871139916126,3961,2434,1527,"",237,8,
5288,20210215,S08000032,NHS Lanarkshire,154,35461,"","","","","","",6,"",1222,"",184.60329929300866,"",182,"",,:,,:,43,139,153,35391,1,70,0.6493506493506493,0.19739996052000788,3101,1956,1145,"",207,18,
5289,20210215,S08000022,NHS Highland,26,4351,"","","","","","",1,"",152,"",47.37268590662594,"",32,"",,:,,:,8,24,26,4346,0,5,0,0.11491611123879568,1171,689,482,"",29,7,
5290,20210215,S08000031,NHS Greater Glasgow and Clyde,276,60577,"","","","","","",13,"",2072,"",174.81691471769432,"",313,"",,:,,:,62,251,272,60473,4,104,1.4492753623188406,0.17168232167324232,5887,4130,1757,"",372,26,10
5291,20210215,S08000020,NHS Grampian,58,12909,"","","","","","",1,"",438,"",74.80146870463668,"",68,"",,:,,:,19,49,58,12868,0,41,0,0.31760787047796113,2254,1662,592,"",51,6,
5292,20210215,S08000019,NHS Forth Valley,105,9883,"","","","","","",3,"",379,"",123.88454875298272,"",116,"",,:,,:,19,97,105,9849,0,34,0,0.3440250935950622,1945,1322,623,"",170,9,
5293,20210215,S08000029,NHS Fife,39,9480,"","","","","","",0,"",362,"",96.75781145591104,"",42,"",,:,,:,13,29,39,9464,0,16,0,0.16877637130801687,1493,1084,409,"",76,,
5294,20210215,S08000017,NHS Dumfries and Galloway,20,3917,"","","","","","",0,"",137,"",92.38653988805719,"",23,"",,:,,:,8,15,20,3912,0,5,0,0.12764871074802145,779,413,366,"",26,6,
5295,20210215,S08000016,NHS Borders,4,2638,"","","","","","",0,"",99,"",85.90767094758765,"",5,"",,:,,:,2,3,4,2636,0,2,0,0.0758150113722517,391,278,113,"",14,,
5296,20210215,S08000015,NHS Ayrshire and Arran,94,14816,"","","","","","",4,"",663,"",180.1679393461779,"",103,"",,:,,:,44,59,94,14779,0,37,0,0.24973002159827215,1694,1271,423,"",143,9,6
5297,20210215,"",Golden Jubilee National Hospital,,,"","","","","","",,"",,"",,"",,"",,"",,"",,,,,,,,,,,,"",,,
5298,20210216,S92000003,Scotland,920,194525,"","","","","","",26,"",7169,"",131.15623856567873,"",1055,"",84,"",8,"",231,824,912,194129,8,396,0.8695652173913043,0.20357280555198562,25698,18128,7570,"",1317,99,33
5299,20210216,S08000028,NHS Western Isles,3,258,"","","","","","",0,"",5,"",18.867924528301884,"",3,"",,:,,:,3,0,3,258,0,0,0,0,196,196,0,"",8,,
5300,20210216,S08000030,NHS Tayside,44,12849,"","","","","","",0,"",554,"",132.99723922698357,"",49,"",,:,,:,11,38,43,12827,1,22,2.272727272727273,0.17121955015954549,2113,1754,359,"",44,,
5301,20210216,S08000026,NHS Shetland,0,212,"","","","","","",0,"",9,"",39.35286401399213,"",0,"",,:,,:,,,0,212,0,0,,0,136,115,21,"",,,
5302,20210216,S08000025,NHS Orkney,0,71,"","","","","","",0,"",3,"",13.392857142857144,"",0,"",,:,,:,,,0,71,0,0,,0,60,60,0,"",,,
5303,20210216,S08000024,NHS Lothian,178,26408,"","","","","","",2,"",1050,"",115.069754189087,"",187,"",,:,,:,29,158,176,26353,2,55,1.1235955056179776,0.20827022114510754,3762,2225,1537,"",234,10,
5304,20210216,S08000032,NHS Lanarkshire,183,35644,"","","","","","",4,"",1226,"",185.20756541180737,"",220,"",,:,,:,49,171,182,35573,1,71,0.546448087431694,0.19919200987543487,3031,1963,1068,"",207,19,
